domain,utterance,state,affect,probability
electric kettle,500,10001,0,0.00008219336836771729
electric kettle,500,10001,1,0.006096690631598825
electric kettle,501,50,0,0.12514092027426155
electric kettle,501,50,1,0.05948161308879981
electric kettle,501,51,0,0.115022510549351
electric kettle,501,51,1,0.05467216042525833
electric kettle,501,500,0,0.029428636059184245
electric kettle,501,500,1,0.11247268965763196
electric kettle,501,501,0,0.09673657758213502
electric kettle,501,501,1,0.368764537337509
electric kettle,501,1000,0,0.0010372243980884494
electric kettle,501,1000,1,0.00888073400890026
electric kettle,501,1001,0,0.0009814096322720298
electric kettle,501,1001,1,0.008402846977031182
electric kettle,501,5000,0,0.00023239587591416107
electric kettle,501,5000,1,0.0047553673854468185
electric kettle,501,5001,0,0.00023032091273635612
electric kettle,501,5001,1,0.0047129087480767586
electric kettle,501,10000,0,0.00004920626964509004
electric kettle,501,10000,1,0.003649873573972832
electric kettle,501,10001,0,0.00007114159466759995
electric kettle,501,10001,1,0.005276925649117349
electric kettle,1000,50,0,0.12440258378642254
electric kettle,1000,50,1,0.13001212650840904
electric kettle,1000,51,0,0.11434387308787711
electric kettle,1000,51,1,0.11949984992984568
electric kettle,1000,500,0,0.004804232773346072
electric kettle,1000,500,1,0.04113392767809677
electric kettle,1000,501,0,0.004849300623002229
electric kettle,1000,501,1,0.04151979941991757
electric kettle,1000,1000,0,0.027508423580552204
electric kettle,1000,1000,1,0.24108109214971077
electric kettle,1000,1001,0,0.010655006017414296
electric kettle,1000,1001,1,0.09940306496166428
electric kettle,1000,5000,0,0.00023102473085277986
electric kettle,1000,5000,1,0.010394059508569203
electric kettle,1000,5001,0,0.00022896201004159435
electric kettle,1000,5001,1,0.010301255405814124
electric kettle,1000,10000,0,0.00004891595066525678
electric kettle,1000,10000,1,0.007977722865898668
electric kettle,1000,10001,0,0.00007072185638350368
electric kettle,1000,10001,1,0.011534057155516132
electric kettle,1001,50,0,0.11385289304038955
electric kettle,1001,50,1,0.11898673068341066
electric kettle,1001,51,0,0.10464718944140444
electric kettle,1001,51,1,0.10936592487309925
electric kettle,1001,500,0,0.004396820254344284
electric kettle,1001,500,1,0.03764565434031285
electric kettle,1001,501,0,0.004438066222959148
electric kettle,1001,501,1,0.03799880306770791
electric kettle,1001,1000,0,0.010306015164998456
electric kettle,1001,1000,1,0.0961472469624047
electric kettle,1001,1001,0,0.03366950933106521
electric kettle,1001,1001,1,0.2912172562356334
electric kettle,1001,5000,0,0.00021143318065341545
electric kettle,1001,5000,1,0.009512613882009505
electric kettle,1001,5001,0,0.00020954538439758142
electric kettle,1001,5001,1,0.009427679829491565
electric kettle,1001,10000,0,0.000044767739781207694
electric kettle,1001,10000,1,0.007301189416743953
electric kettle,1001,10001,0,0.00006472444305716767
electric kettle,1001,10001,1,0.010555936506135821
electric kettle,5000,50,0,0.07690805497020467
electric kettle,5000,50,1,0.19209046537727947
electric kettle,5000,51,0,0.07068956776690632
electric kettle,5000,51,1,0.17655877495438413
electric kettle,5000,500,0,0.002970068522503508
electric kettle,5000,500,1,0.060774602513480935
electric kettle,5000,501,0,0.0029979303285307467
electric kettle,5000,501,1,0.06134472073593388
electric kettle,5000,1000,0,0.0006374486526852789
electric kettle,5000,1000,1,0.028679523638922632
electric kettle,5000,1001,0,0.0006031464830340526
electric kettle,5000,1001,1,0.027136230887052335
electric kettle,5000,5000,0,0.008363917497804707
electric kettle,5000,5000,1,0.17984798362477025
electric kettle,5000,5001,0,0.0032895202027246433
electric kettle,5000,5001,1,0.07820579440188123
electric kettle,5000,10000,0,0.00003024077561879373
electric kettle,5000,10000,1,0.011786935104567502
electric kettle,5000,10001,0,0.000043721603304280025
electric kettle,5000,10001,1,0.017041351958410823
electric kettle,5001,50,0,0.07170385949091428
electric kettle,5001,50,1,0.17909213468332907
electric kettle,5001,51,0,0.06590616336085225
electric kettle,5001,51,1,0.16461143889442734
electric kettle,5001,500,0,0.0027690906511481112
electric kettle,5001,500,1,0.056662121554511634
electric kettle,5001,501,0,0.0027950671112902145
electric kettle,5001,501,1,0.05719366115633634
electric kettle,5001,1000,0,0.0005943139329492287
electric kettle,5001,1000,1,0.02673884463816377
electric kettle,5001,1001,0,0.0005623329141358169
electric kettle,5001,1001,1,0.02529998304328498
electric kettle,5001,5000,0,0.003094555714836232
electric kettle,5001,5000,1,0.07357066474289935
electric kettle,5001,5001,0,0.010991305183593673
electric kettle,5001,5001,1,0.23146796384142151
electric kettle,5001,10000,0,0.00002819445020038945
electric kettle,5001,10000,1,0.010989339658815498
electric kettle,5001,10001,0,0.00004076306053068349
electric kettle,5001,10001,1,0.015888201916359732
electric kettle,10000,50,0,0.025215318222322026
electric kettle,10000,50,1,0.22829697409568103
electric kettle,10000,51,0,0.023176505333953542
electric kettle,10000,51,1,0.20983776572647023
electric kettle,10000,500,0,0.0009737760624168927
electric kettle,10000,500,1,0.0722298102013791
electric kettle,10000,501,0,0.00098291092228947
electric kettle,10000,501,1,0.0729073881582401
electric kettle,10000,1000,0,0.000208995932013582
electric kettle,10000,1000,1,0.034085234019356134
electric kettle,10000,1001,0,0.00019774951414738013
electric kettle,10000,1001,1,0.03225105102279883
electric kettle,10000,5000,0,0.00004682669706989582
electric kettle,10000,5000,1,0.018251623122427063
electric kettle,10000,5001,0,0.000046408601560343185
electric kettle,10000,5001,1,0.01808866220169111
electric kettle,10000,10000,0,0.0020073941371827643
electric kettle,10000,10000,1,0.15888461496829062
electric kettle,10000,10001,0,0.0011301227025437178
electric kettle,10000,10001,1,0.10118086835816584
electric kettle,10001,50,0,0.0222870292745847
electric kettle,10001,50,1,0.20178453827583695
electric kettle,10001,51,0,0.020484986479493428
electric kettle,10001,51,1,0.1854690226958644
electric kettle,10001,500,0,0.0008606901336173784
electric kettle,10001,500,1,0.06384166482700811
electric kettle,10001,501,0,0.0008687641498802075
electric kettle,10001,501,1,0.06444055474095754
electric kettle,10001,1000,0,0.00018472495226859315
electric kettle,10001,1000,1,0.030126869775054736
electric kettle,10001,1001,0,0.00017478459609270456
electric kettle,10001,1001,1,0.028505692926172842
electric kettle,10001,5000,0,0.00004138864951960039
electric kettle,10001,5000,1,0.016132037488153495
electric kettle,10001,5001,0,0.00004101910800603253
electric kettle,10001,5001,1,0.01598800143915213
electric kettle,10001,10000,0,0.0006908920189146877
electric kettle,10001,10000,1,0.061856163280473726
electric kettle,10001,10001,0,0.003661647115354757
electric kettle,10001,10001,1,0.28255952807359375
laptop,50,50,0,0.21912956609488096
laptop,50,50,1,0.007654435644285782
laptop,50,51,0,0.10203184155404395
laptop,50,51,1,0.0029001210721903807
laptop,50,500,0,0.19527234914936545
laptop,50,500,1,0.003498015149913092
laptop,50,501,0,0.18912741508522443
laptop,50,501,1,0.0033879377500906564
laptop,50,1000,0,0.12530807844136793
laptop,50,1000,1,0.006240881406704218
laptop,50,1001,0,0.11230496001771734
laptop,50,1001,1,0.005593270167199777
laptop,50,5000,0,0.009889439318832169
laptop,50,5000,1,0.002477906875635239
laptop,50,5001,0,0.008849314649238802
laptop,50,5001,1,0.002217292296060915
laptop,50,10000,0,0.0011143016968600758
laptop,50,10000,1,0.0009196026614450186
laptop,50,10001,0,0.001141347854550855
laptop,50,10001,1,0.000941923114392714
laptop,51,50,0,0.09734339717502262
laptop,51,50,1,0.002766858199225469
laptop,51,51,0,0.26992179168337077
laptop,51,51,1,0.009859932536844083
laptop,51,500,0,0.1811953352379061
laptop,51,500,1,0.0032458462783738055
laptop,51,501,0,0.17549338412902082
laptop,51,501,1,0.003143704262620782
laptop,51,1000,0,0.11627472798944039
laptop,51,1000,1,0.00579098169092447
laptop,51,1001,0,0.10420899307010799
laptop,51,1001,1,0.005190056182745708
laptop,51,5000,0,0.00917651823464299
laptop,51,5000,1,0.002299276722868776
laptop,51,5001,0,0.008211375248361682
laptop,51,5001,1,0.0020574496217991055
laptop,51,10000,0,0.0010339726561300762
laptop,51,10000,1,0.0008533093049377202
laptop,51,10001,0,0.001059069079822555
laptop,51,10001,1,0.000874020695834266
laptop,500,50,0,0.006810725769661588
laptop,500,50,1,0.00012200407291641976
laptop,500,51,0,0.006624130543095512
laptop,500,51,1,0.00011866149557624379
laptop,500,500,0,0.3916422797408389
laptop,500,500,1,0.22414024218988496
laptop,500,501,0,0.1705159440749667
laptop,500,501,1,0.09024834924810954
laptop,500,1000,0,0.02587164731776688
laptop,500,1000,1,0.019133872374920476
laptop,500,1001,0,0.023186967302940436
laptop,500,1001,1,0.017148365841831933
laptop,500,5000,0,0.0020418163729723025
laptop,500,5000,1,0.0075969964538039085
laptop,500,5001,0,0.0018270677394209586
laptop,500,5001,1,0.006797980132285299
laptop,500,10000,0,0.00023006354311180477
laptop,500,10000,1,0.0028194030318897446
laptop,500,10001,0,0.00023564760969218857
laptop,500,10001,1,0.0028878351443142524
laptop,501,50,0,0.005564122811924709
laptop,501,50,1,0.00009967302578616484
laptop,501,51,0,0.005411681091050056
laptop,501,51,1,0.00009694225795640683
laptop,501,500,0,0.14383168596058457
laptop,501,500,1,0.07612526968040244
laptop,501,501,0,0.42929799640609617
laptop,501,501,1,0.24988814889658958
laptop,501,1000,0,0.02113622364067232
laptop,501,1000,1,0.01563169908205554
laptop,501,1001,0,0.01894293472868072
laptop,501,1001,1,0.014009610252228456
laptop,501,5000,0,0.0016680919835627256
laptop,501,5000,1,0.006206478237461291
laptop,501,5001,0,0.0014926499218524557
laptop,501,5001,1,0.005553710075591405
laptop,501,10000,0,0.00018795380282712814
laptop,501,10000,1,0.0023033528666838226
laptop,501,10001,0,0.00019251578833264144
laptop,501,10001,1,0.002359259489661587
laptop,1000,50,0,0.003942541112748605
laptop,1000,50,1,0.00019635550901239346
laptop,1000,51,0,0.0038345262877417913
laptop,1000,51,1,0.00019097590602575244
laptop,1000,500,0,0.023338266770540184
laptop,1000,500,1,0.017260262261410135
laptop,1000,501,0,0.022603845788250466
laptop,1000,501,1,0.016717107155281834
laptop,1000,1000,0,0.23328197439298895
laptop,1000,1000,1,0.39948958525162653
laptop,1000,1001,0,0.08901518931130675
laptop,1000,1001,1,0.1552673333705797
laptop,1000,5000,0,0.001181951126410795
laptop,1000,5000,1,0.01222674022263117
laptop,1000,5001,0,0.0010576390713792757
laptop,1000,5001,1,0.010940789247629897
laptop,1000,10000,0,0.0001331774333512726
laptop,1000,10000,1,0.004537597017904887
laptop,1000,10001,0,0.00013640989532581814
laptop,1000,10001,1,0.004647732867854034
laptop,1001,50,0,0.0033169603829967744
laptop,1001,50,1,0.00016519889729779095
laptop,1001,51,0,0.0032260847560653537
laptop,1001,51,1,0.00016067290011155
laptop,1001,500,0,0.019635079019308638
laptop,1001,500,1,0.01452149882117978
laptop,1001,501,0,0.019017191917302424
laptop,1001,501,1,0.014064528578555245
laptop,1001,1000,0,0.08356189997234394
laptop,1001,1000,1,0.14575527480720574
laptop,1001,1001,0,0.246605968853399
laptop,1001,1001,1,0.42063932039425117
laptop,1001,5000,0,0.0009944056254139583
laptop,1001,5000,1,0.010286668362320955
laptop,1001,5001,0,0.0008898187232418727
laptop,1001,5001,1,0.009204765012026763
laptop,1001,10000,0,0.00011204557104222447
laptop,1001,10000,1,0.003817596091446146
laptop,1001,10001,0,0.00011476512373742419
laptop,1001,10001,1,0.003910256190753088
laptop,5000,50,0,0.0026429886204832574
laptop,5000,50,1,0.0006622296233164559
laptop,5000,51,0,0.0025705779733467327
laptop,5000,51,1,0.0006440863459653199
laptop,5000,500,0,0.01564543570563738
laptop,5000,500,1,0.058212051361367284
laptop,5000,501,0,0.015153096819795637
laptop,5000,501,1,0.05638020359125429
laptop,5000,1000,0,0.010039821271120086
laptop,5000,1000,1,0.10385732863286581
laptop,5000,1001,0,0.008997997100129027
laptop,5000,1001,1,0.0930801372484409
laptop,5000,5000,0,0.0415842899298314
laptop,5000,5000,1,0.3878318485473371
laptop,5000,5001,0,0.014811920592973942
laptop,5000,5001,1,0.1567267695849252
laptop,5000,10000,0,0.00008927907935174022
laptop,5000,10000,1,0.015303523588632077
laptop,5000,10001,0,0.00009144604729717105
laptop,5000,10001,1,0.015674968335928987
laptop,5001,50,0,0.0023516274675740353
laptop,5001,50,1,0.0005892259088680578
laptop,5001,51,0,0.002287199317777481
laptop,5001,51,1,0.0005730827332826313
laptop,5001,500,0,0.013920694195351125
laptop,5001,500,1,0.0517947969447524
laptop,5001,501,0,0.013482630392000906
laptop,5001,501,1,0.05016489074719023
laptop,5001,1000,0,0.008933038639562156
laptop,5001,1000,1,0.09240817188128991
laptop,5001,1001,0,0.00800606441125952
laptop,5001,1001,1,0.08281905027611182
laptop,5001,5000,0,0.014728097100993452
laptop,5001,5000,1,0.1558398228158707
laptop,5001,5001,0,0.04705923178428908
laptop,5001,5001,1,0.4273181278718078
laptop,5001,10000,0,0.00007943701825128768
laptop,5001,10000,1,0.013616474222697954
laptop,5001,10001,0,0.00008136510121855188
laptop,5001,10001,1,0.013946971169850829
laptop,10000,50,0,0.0013122738960171486
laptop,10000,50,1,0.0010829836934850609
laptop,10000,51,0,0.001276321186537228
laptop,10000,51,1,0.001053312907362182
laptop,10000,500,0,0.007768136687841116
laptop,10000,500,1,0.0951976477176554
laptop,10000,501,0,0.007523684834027928
laptop,10000,501,1,0.09220191754472212
laptop,10000,1000,0,0.004984885395518507
laptop,10000,1000,1,0.16984409847906276
laptop,10000,1001,0,0.004467607850985872
laptop,10000,1001,1,0.15221951310873652
laptop,10000,5000,0,0.00039341215860539736
laptop,10000,5000,1,0.06743564441959043
laptop,10000,5001,0,0.0003520349198873005
laptop,10000,5001,1,0.060343080816194446
laptop,10000,10000,0,0.007009693802295781
laptop,10000,10000,1,0.21995605997981066
laptop,10000,10001,0,0.0028018875472504475
laptop,10000,10001,1,0.10277580305441351
laptop,10001,50,0,0.001201897742990049
laptop,10001,50,1,0.000991893278411834
laptop,10001,51,0,0.0011689690377026496
laptop,10001,51,1,0.0009647181200991802
laptop,10001,500,0,0.007114754001197024
laptop,10001,500,1,0.08719051584968542
laptop,10001,501,0,0.006890863141019492
laptop,10001,501,1,0.08444675835791204
laptop,10001,1000,0,0.0045656036625599744
laptop,10001,1000,1,0.15555840837932602
laptop,10001,1001,0,0.004091834645923922
laptop,10001,1001,1,0.1394162375703033
laptop,10001,5000,0,0.00036032202341887507
laptop,10001,5000,1,0.061763591481153665
laptop,10001,5001,0,0.0003224250493364224
laptop,10001,5001,1,0.055267587702668396
laptop,10001,10000,0,0.0025054082080280928
laptop,10001,10000,1,0.09190066917992194
laptop,10001,10001,0,0.009382731002823058
laptop,10001,10001,1,0.2848948115655186
watch,50,50,0,0.4905882011596271
watch,50,50,1,0.12155692472249142
watch,50,51,0,0.25823741291217994
watch,50,51,1,0.0513626613264839
watch,50,500,0,0.020581114968966273
watch,50,500,1,0.004881734980872097
watch,50,501,0,0.019319437422976007
watch,50,501,1,0.004582471533768826
watch,50,1000,0,0.006684774631413217
watch,50,1000,1,0.0035380399348027094
watch,50,1001,0,0.006096446251862819
watch,50,1001,1,0.003226656318091757
watch,50,5000,0,0.0013500661979420228
watch,50,5000,1,0.0021006049510796294
watch,50,5001,0,0.0013598492863329075
watch,50,5001,1,0.0021158267260874535
watch,50,10000,0,0.00009553646224254571
watch,50,10000,1,0.0011337427628890359
watch,50,10001,0,0.00009236700614919107
watch,50,10001,1,0.00109613044374106
watch,51,50,0,0.1955686559378574
watch,51,50,1,0.038898030024905224
watch,51,51,0,0.5577859983202905
watch,51,51,1,0.1452624298438086
watch,51,500,0,0.016433606909259026
watch,51,500,1,0.003897967327416401
watch,51,501,0,0.015426182730913644
watch,51,501,1,0.0036590114759272735
watch,51,1000,0,0.005337658272415227
watch,51,1000,1,0.002825053822666075
watch,51,1001,0,0.004867889878541949
watch,51,1001,1,0.0025764202591916376
watch,51,5000,0,0.0010780007415493024
watch,51,5000,1,0.0016772908605650618
watch,51,5001,0,0.0010858123411257468
watch,51,5001,1,0.0016894451421633596
watch,51,10000,0,0.00007628394614979014
watch,51,10000,1,0.0009052708237444669
watch,51,10001,0,0.00007375319912112409
watch,51,10001,1,0.0008752381423880149
watch,500,50,0,0.06208473991725368
watch,500,50,1,0.014726182089231404
watch,500,51,0,0.06545891056493049
watch,500,51,1,0.01552651807234179
watch,500,500,0,0.17041767985991396
watch,500,500,1,0.37301252227579496
watch,500,501,0,0.06996217941585561
watch,500,501,1,0.14980448866060583
watch,500,1000,0,0.004598580313047575
watch,500,1000,1,0.018270241997915916
watch,500,1001,0,0.00419385832121048
watch,500,1001,1,0.016662274271058524
watch,500,5000,0,0.0009287355492872714
watch,500,5000,1,0.010847407464434189
watch,500,5001,0,0.0009354655170357301
watch,500,5001,1,0.01092601186635038
watch,500,10000,0,0.00006572130231320973
watch,500,10000,1,0.00585458474835546
watch,500,10001,0,0.0000635409747483165
watch,500,10001,1,0.005660356818315235
watch,501,50,0,0.052423894577009404
watch,501,50,1,0.012434679091780608
watch,501,51,0,0.05527301928228164
watch,501,51,1,0.013110476868507802
watch,501,500,0,0.06293354099859032
watch,501,500,1,0.1347546203907776
watch,501,501,0,0.18827972779132485
watch,501,501,1,0.41407730182681435
watch,501,1000,0,0.003883007158545261
watch,501,1000,1,0.015427257030821786
watch,501,1001,0,0.003541262906071252
watch,501,1001,1,0.014069500991119359
watch,501,5000,0,0.0007842174194600468
watch,501,5000,1,0.009159470525402462
watch,501,5001,0,0.0007899001543836705
watch,501,5001,1,0.009225843500224222
watch,501,10000,0,0.00005549458093121505
watch,501,10000,1,0.004943568001557482
watch,501,10001,0,0.00005365352848326002
watch,501,10001,1,0.004779563375913397
watch,1000,50,0,0.0495868810689249
watch,1000,50,1,0.02624476891707555
watch,1000,51,0,0.05228182025745342
watch,1000,51,1,0.02767111505387313
watch,1000,500,0,0.011308052884420758
watch,1000,500,1,0.044927096768845966
watch,1000,501,0,0.010614838914494584
watch,1000,501,1,0.04217294524278645
watch,1000,1000,0,0.07865090474046599
watch,1000,1000,1,0.4049458713878974
watch,1000,1001,0,0.02976885801881466
watch,1000,1001,1,0.16090868347243495
watch,1000,5000,0,0.0007417780808676976
watch,1000,5000,1,0.019332078099293302
watch,1000,5001,0,0.0007471532843522477
watch,1000,5001,1,0.019472165621751955
watch,1000,10000,0,0.00005249139169856329
watch,1000,10000,1,0.010433948384923406
watch,1000,10001,0,0.00005074997112088581
watch,1000,10001,1,0.01008779843850415
watch,1001,50,0,0.043078194616531805
watch,1001,50,1,0.02279992689002163
watch,1001,51,0,0.045419400845691134
watch,1001,51,1,0.024039053351435843
watch,1001,500,0,0.009823777829704762
watch,1001,500,1,0.03903004537579129
watch,1001,501,0,0.009221553901446999
watch,1001,501,1,0.03663739891597268
watch,1001,1000,0,0.028357170655391582
watch,1001,1000,1,0.15327813362132833
watch,1001,1001,0,0.08783048554817885
watch,1001,1001,1,0.44756270572251927
watch,1001,5000,0,0.000644413599747886
watch,1001,5000,1,0.016794583663081855
watch,1001,5001,0,0.0006490832635141741
watch,1001,5001,1,0.016916283544698398
watch,1001,10000,0,0.00004560146430948619
watch,1001,10000,1,0.009064406743384703
watch,1001,10001,0,0.00004408861952196767
watch,1001,10001,1,0.008763691827727403
watch,5000,50,0,0.028135417588173457
watch,5000,50,1,0.04377666634162193
watch,5000,51,0,0.0296645163701394
watch,5000,51,1,0.04615583299062312
watch,5000,500,0,0.006416148448015811
watch,5000,500,1,0.07493906809245733
watch,5000,501,0,0.00602282134009147
watch,5000,501,1,0.07034510223238333
watch,5000,1000,0,0.0020839738974953908
watch,5000,1000,1,0.054312128091117295
watch,5000,1001,0,0.0019005629294760263
watch,5000,1001,1,0.04953210661371028
watch,5000,5000,0,0.022885803266899832
watch,5000,5000,1,0.36024806097388984
watch,5000,5001,0,0.009166456530248704
watch,5000,5001,1,0.16012617546168623
watch,5000,10000,0,0.000029783426450448453
watch,5000,10000,1,0.017403981666430847
watch,5000,10001,0,0.000028795350691428823
watch,5000,10001,1,0.016826598388397618
watch,5001,50,0,0.02439788814723887
watch,5001,50,1,0.037961341981675084
watch,5001,51,0,0.02572386032915402
watch,5001,51,1,0.04002445839372263
watch,5001,500,0,0.0055638225976276535
watch,5001,500,1,0.06498410750251771
watch,5001,501,0,0.0052227453502635066
watch,5001,501,1,0.061000407425735016
watch,5001,1000,0,0.0018071372814537595
watch,5001,1000,1,0.04709726529037151
watch,5001,1001,0,0.0016480907605094875
watch,5001,1001,1,0.04295222536047912
watch,5001,5000,0,0.007891592292199077
watch,5001,5000,1,0.13785594115706504
watch,5001,5001,0,0.028417912742138667
watch,5001,5001,1,0.437717041482359
watch,5001,10000,0,0.000025826974307465076
watch,5001,10000,1,0.015092024018604301
watch,5001,10001,0,0.000024970155254610772
watch,5001,10001,1,0.01459134075732361
watch,10000,50,0,0.0054284886451647875
watch,10000,50,1,0.06442053191435912
watch,10000,51,0,0.005723515201967221
watch,10000,51,1,0.06792164777926986
watch,10000,500,0,0.0012379410714837254
watch,10000,500,1,0.11027826079786435
watch,10000,501,0,0.0011620519636533055
watch,10000,501,1,0.10351790764550486
watch,10000,1000,0,0.0004020849736429294
watch,10000,1000,1,0.07992422615570388
watch,10000,1001,0,0.0003666973930544573
watch,10000,1001,1,0.07289007870067382
watch,10000,5000,0,0.00008120562944108812
watch,10000,5000,1,0.04745260886469942
watch,10000,5001,0,0.00008179407603124096
watch,10000,5001,1,0.04779646834922623
watch,10000,10000,0,0.002214832234156671
watch,10000,10000,1,0.2716140174580626
watch,10000,10001,0,0.0008307507193123974
watch,10000,10001,1,0.11665489042672798
watch,10001,50,0,0.004943851810419953
watch,10001,50,1,0.05866928792725757
watch,10001,51,0,0.005212539408812341
watch,10001,51,1,0.06185783618417367
watch,10001,500,0,0.0011274219414457757
watch,10001,500,1,0.10043299616756154
watch,10001,501,0,0.0010583079526981418
watch,10001,501,1,0.0942761841419639
watch,10001,1000,0,0.000366188207220044
watch,10001,1000,1,0.07278886555804823
watch,10001,1001,0,0.0003339599083703208
watch,10001,1001,1,0.06638270264541389
watch,10001,5000,0,0.00007395586955610707
watch,10001,5000,1,0.043216202810676244
watch,10001,5001,0,0.00007449178165433988
watch,10001,5001,1,0.04352936370060869
watch,10001,10000,0,0.0007825453670785911
watch,10001,10000,1,0.10988584412668886
watch,10001,10001,0,0.00278569984695062
watch,10001,10001,1,0.3322017546434011
