domain,utterance,state,affect,probability
electric kettle,50,50,0,0.49830004392778277
electric kettle,50,50,1,0.19268379647398037
electric kettle,50,51,0,0.22427508873913607
electric kettle,50,51,1,0.06847089923148322
electric kettle,50,500,0,0.003694438852947753
electric kettle,50,500,1,0.0017560297778668721
electric kettle,50,501,0,0.0037290958778346942
electric kettle,50,501,1,0.0017725028527061494
electric kettle,50,1000,0,0.0007929160729445456
electric kettle,50,1000,1,0.0008286701260417756
electric kettle,50,1001,0,0.0007502479434587398
electric kettle,50,1001,1,0.0007840780116359395
electric kettle,50,5000,0,0.0001776572414204345
electric kettle,50,5000,1,0.00044372806197369024
electric kettle,50,5001,0,0.00017607101605060922
electric kettle,50,5001,1,0.00043976620427749663
electric kettle,50,10000,0,0.00003761620162728573
electric kettle,50,10000,1,0.0003405733345407513
electric kettle,50,10001,0,0.00005438486982258181
electric kettle,50,10001,1,0.0004923951824685544
electric kettle,51,50,0,0.22045344318370894
electric kettle,51,50,1,0.06730415570595302
electric kettle,51,51,0,0.4982730083774912
electric kettle,51,51,1,0.1992695908555458
electric kettle,51,500,0,0.003337857794563768
electric kettle,51,500,1,0.0015865407210251404
electric kettle,51,501,0,0.003369169781379564
electric kettle,51,501,1,0.001601423842235508
electric kettle,51,1000,0,0.0007163851398978007
electric kettle,51,1000,1,0.0007486882715960315
electric kettle,51,1001,0,0.0006778352668988153
electric kettle,51,1001,1,0.0007084001134832399
electric kettle,51,5000,0,0.0001605100616465071
electric kettle,51,5000,1,0.00040090017165768035
electric kettle,51,5001,0,0.00015907693609609188
electric kettle,51,5001,1,0.0003973207058393083
electric kettle,51,10000,0,0.00003398554876698989
electric kettle,51,10000,1,0.000307701765969246
electric kettle,51,10001,0,0.00004913573315709376
electric kettle,51,10001,1,0.0004448700230880659
electric kettle,500,50,0,0.14213375780522894
electric kettle,500,50,1,0.06755859849918856
electric kettle,500,51,0,0.13064137310754104
electric kettle,500,51,1,0.06209607210448605
electric kettle,500,500,0,0.08131460725739216
electric kettle,500,500,1,0.31009519502850774
electric kettle,500,501,0,0.03373829215508174
electric kettle,500,501,1,0.12894367430096298
electric kettle,500,1000,0,0.0011780687009850892
electric kettle,500,1000,1,0.010086645471260007
electric kettle,500,1001,0,0.0011146748695419447
electric kettle,500,1001,1,0.009543866342761703
electric kettle,500,5000,0,0.00026395282270359906
electric kettle,500,5000,1,0.005401096897455039
electric kettle,500,5001,0,0.00026159610107231697
electric kettle,500,5001,1,0.005352872818013477
electric kettle,500,10000,0,0.00005588797011326183
electric kettle,500,10000,1,0.004145488505644775
electric kettle,500,10001,0,0.00008080188450110134
electric kettle,500,10001,1,0.005993477357558703
electric kettle,501,50,0,0.1297883323123679
electric kettle,501,50,1,0.06169060726999189
electric kettle,501,51,0,0.11929415086499454
electric kettle,501,51,1,0.05670254389976663
electric kettle,501,500,0,0.030521539940558614
electric kettle,501,500,1,0.11664963618101928
electric kettle,501,501,0,0.09260454013497203
electric kettle,501,501,1,0.3530466604046856
electric kettle,501,1000,0,0.0010757442454999067
electric kettle,501,1000,1,0.009210541637370062
electric kettle,501,1001,0,0.001017856662782422
electric kettle,501,1001,1,0.008714907109798572
electric kettle,501,5000,0,0.00024102646124917945
electric kettle,501,5000,1,0.0049319695039569565
electric kettle,501,5001,0,0.00023887443927374038
electric kettle,501,5001,1,0.004887934061957341
electric kettle,501,10000,0,0.00005103366398898423
electric kettle,501,10000,1,0.0037854204945809936
electric kettle,501,10001,0,0.00007378361058648312
electric kettle,501,10001,1,0.00547289710059902
electric kettle,1000,50,0,0.12291711852736643
electric kettle,1000,50,1,0.12845967887182433
electric kettle,1000,51,0,0.11297851679150331
electric kettle,1000,51,1,0.11807292719134391
electric kettle,1000,500,0,0.004746866433644672
electric kettle,1000,500,1,0.04064275604263261
electric kettle,1000,501,0,0.004791396137525018
electric kettle,1000,501,1,0.041024020170612296
electric kettle,1000,1000,0,0.028454033647485742
electric kettle,1000,1000,1,0.24886910184711816
electric kettle,1000,1001,0,0.010527776816925367
electric kettle,1000,1001,1,0.0982161137332416
electric kettle,1000,5000,0,0.00022826611281431738
electric kettle,1000,5000,1,0.010269946215817583
electric kettle,1000,5001,0,0.00022622802252133243
electric kettle,1000,5001,1,0.01017825026746207
electric kettle,1000,10000,0,0.00004833185551935783
electric kettle,1000,10000,1,0.007882462544103292
electric kettle,1000,10001,0,0.00006987738147377027
electric kettle,1000,10001,1,0.011396331389064986
electric kettle,1001,50,0,0.11676104654643904
electric kettle,1001,50,1,0.12202601821286839
electric kettle,1001,51,0,0.10732020092793983
electric kettle,1001,51,1,0.11215946739422981
electric kettle,1001,500,0,0.004509128583949972
electric kettle,1001,500,1,0.03860724028454063
electric kettle,1001,501,0,0.00455142810162305
electric kettle,1001,501,1,0.038969409517979114
electric kettle,1001,1000,0,0.010569262530393538
electric kettle,1001,1000,1,0.09860314374187021
electric kettle,1001,1001,0,0.0318040856969724
electric kettle,1001,1001,1,0.2758382088047601
electric kettle,1001,5000,0,0.00021683383521029455
electric kettle,1001,5000,1,0.009755595335303336
electric kettle,1001,5001,0,0.00021489781882448836
electric kettle,1001,5001,1,0.009668491805523852
electric kettle,1001,10000,0,0.000045911245720546884
electric kettle,1001,10000,1,0.007487684278961482
electric kettle,1001,10001,0,0.00006637770465621226
electric kettle,1001,10001,1,0.010825567632233463
electric kettle,5000,50,0,0.07626655401667039
electric kettle,5000,50,1,0.19048821166338573
electric kettle,5000,51,0,0.0700999360938005
electric kettle,5000,51,1,0.17508607326491937
electric kettle,5000,500,0,0.002945294761289728
electric kettle,5000,500,1,0.06026767296652821
electric kettle,5000,501,0,0.002972924168056049
electric kettle,5000,501,1,0.060833035752330566
electric kettle,5000,1000,0,0.0006321316034024024
electric kettle,5000,1000,1,0.028440303679863683
electric kettle,5000,1001,0,0.0005981155529950977
electric kettle,5000,1001,1,0.026909883750902384
electric kettle,5000,5000,0,0.008691191205972944
electric kettle,5000,5000,1,0.18629194915414804
electric kettle,5000,5001,0,0.003262081849907952
electric kettle,5000,5001,1,0.07755346882037818
electric kettle,5000,10000,0,0.00002998853303636738
electric kettle,5000,10000,1,0.011688618613378702
electric kettle,5000,10001,0,0.00004335691523330217
electric kettle,5000,10001,1,0.016899207633800508
electric kettle,5001,50,0,0.07305520677822537
electric kettle,5001,50,1,0.18246734589373448
electric kettle,5001,51,0,0.0671482459447898
electric kettle,5001,51,1,0.1677137436098178
electric kettle,5001,500,0,0.0028212775650229747
electric kettle,5001,500,1,0.05772998881855599
electric kettle,5001,501,0,0.0028477435834565867
electric kettle,5001,501,1,0.05827154593692896
electric kettle,5001,1000,0,0.0006055145088569165
electric kettle,5001,1000,1,0.02724277100173971
electric kettle,5001,1001,0,0.0005729307684699967
electric kettle,5001,1001,1,0.02577679229312589
electric kettle,5001,5000,0,0.003152876417520403
electric kettle,5001,5000,1,0.07495719426769554
electric kettle,5001,5001,0,0.01030136937283834
electric kettle,5001,5001,1,0.21788111428666343
electric kettle,5001,10000,0,0.00002872580923832734
electric kettle,5001,10000,1,0.01119644726003413
electric kettle,5001,10001,0,0.00004153129046505151
electric kettle,5001,10001,1,0.016187634592820407
electric kettle,10000,50,0,0.02503623580211221
electric kettle,10000,50,1,0.22667557973979127
electric kettle,10000,51,0,0.023011902824057955
electric kettle,10000,51,1,0.20834747103312565
electric kettle,10000,500,0,0.0009668601800765434
electric kettle,10000,500,1,0.07171682483636749
electric kettle,10000,501,0,0.000975930163004091
electric kettle,10000,501,1,0.07238959054777809
electric kettle,10000,1000,0,0.0002075116161311092
electric kettle,10000,1000,1,0.03384315632087989
electric kettle,10000,1001,0,0.00019634507176530944
electric kettle,10000,1001,1,0.03202199992693117
electric kettle,10000,5000,0,0.00004649412786859637
electric kettle,10000,5000,1,0.018121997756897112
electric kettle,10000,5001,0,0.00004607900172691249
electric kettle,10000,5001,1,0.01796019420549625
electric kettle,10000,10000,0,0.0020897263090850966
electric kettle,10000,10000,1,0.16476173524120385
electric kettle,10000,10001,0,0.0011220964263364865
electric kettle,10000,10001,1,0.10046226886936488
electric kettle,10001,50,0,0.022782657631767976
electric kettle,10001,50,1,0.20627190794626166
electric kettle,10001,51,0,0.02094054024893775
electric kettle,10001,51,1,0.1895935610492988
electric kettle,10001,500,0,0.0008798305238287872
electric kettle,10001,500,1,0.06526140269643053
electric kettle,10001,501,0,0.0008880840934707084
electric kettle,10001,501,1,0.06587361097688486
electric kettle,10001,1000,0,0.00018883294367003312
electric kettle,10001,1000,1,0.030796843811958432
electric kettle,10001,1001,0,0.0001786715296608832
electric kettle,10001,1001,1,0.029139614548534636
electric kettle,10001,5000,0,0.000042309067764432375
electric kettle,10001,5000,1,0.016490788541950963
electric kettle,10001,5001,0,0.000041931308230821375
electric kettle,10001,5001,1,0.016343549358540686
electric kettle,10001,10000,0,0.0007062563670342558
electric kettle,10001,10000,1,0.06323174672906376
electric kettle,10001,10001,0,0.003440633832129014
electric kettle,10001,10001,1,0.266907226794581
laptop,50,50,0,0.2260617646112508
laptop,50,50,1,0.007950258298812539
laptop,50,51,0,0.10107804816058474
laptop,50,51,1,0.002873010747837151
laptop,50,500,0,0.19344694372977117
laptop,50,500,1,0.003465315713253021
laptop,50,501,0,0.18735945249351968
laptop,50,501,1,0.0033562673166821198
laptop,50,1000,0,0.12413669884511565
laptop,50,1000,1,0.006182541663302406
laptop,50,1001,0,0.1112551335391776
laptop,50,1001,1,0.005540984292005784
laptop,50,5000,0,0.009796992865414769
laptop,50,5000,1,0.0024547434085097743
laptop,50,5001,0,0.00876659127856814
laptop,50,5001,1,0.002196565053357661
laptop,50,10000,0,0.001103885207452476
laptop,50,10000,1,0.0009110062181216937
laptop,50,10001,0,0.0011306785377304498
laptop,50,10001,1,0.0009331180195324135
laptop,51,50,0,0.09935719322652362
laptop,51,50,1,0.002824097706766439
laptop,51,51,0,0.25563128540619806
laptop,51,51,1,0.009250889773454283
laptop,51,500,0,0.1849438221537307
laptop,51,500,1,0.0033129948740552983
laptop,51,501,0,0.17912391166637556
laptop,51,501,1,0.003208739790606004
laptop,51,1000,0,0.11868016682668864
laptop,51,1000,1,0.005910782893696659
laptop,51,1001,0,0.10636482145565483
laptop,51,1001,1,0.00529742571114926
laptop,51,5000,0,0.009366357881950811
laptop,51,5000,1,0.002346843116894415
laptop,51,5001,0,0.008381248455301561
laptop,51,5001,1,0.0021000132064364053
laptop,51,10000,0,0.0010553630134907386
laptop,51,10000,1,0.000870962180827217
laptop,51,10001,0,0.001080978620614301
laptop,51,10001,1,0.0008921020395851584
laptop,500,50,0,0.006628420151928492
laptop,500,50,1,0.00011873833757026041
laptop,500,51,0,0.006446819599820857
laptop,500,51,1,0.00011548523243134908
laptop,500,500,0,0.397811040380176
laptop,500,500,1,0.22825599557331
laptop,500,501,0,0.1659516706672188
laptop,500,501,1,0.08783263297711273
laptop,500,1000,0,0.02517912983790471
laptop,500,1000,1,0.018621707806722128
laptop,500,1001,0,0.022566311804469264
laptop,500,1001,1,0.01668934817856994
laptop,500,5000,0,0.0019871621984010133
laptop,500,5000,1,0.007393644391444228
laptop,500,5001,0,0.0017781618336276176
laptop,500,5001,1,0.006616015682494335
laptop,500,10000,0,0.00022390533358122966
laptop,500,10000,1,0.0027439348617195685
laptop,500,10001,0,0.00022933992905650242
laptop,500,10001,1,0.002810535222440915
laptop,501,50,0,0.005868056112919261
laptop,501,50,1,0.00010511754108018037
laptop,501,51,0,0.005707287452291332
laptop,501,51,1,0.00010223760844784658
laptop,501,500,0,0.15168831324564822
laptop,501,500,1,0.08028351803061487
laptop,501,501,0,0.4187664263147471
laptop,501,501,1,0.24289566045098945
laptop,501,1000,0,0.02229076361737828
laptop,501,1000,1,0.01648556123836537
laptop,501,1001,0,0.01997766902143813
laptop,501,1001,1,0.014774867819958902
laptop,501,5000,0,0.0017592094373040795
laptop,501,5000,1,0.006545499406120574
laptop,501,5001,0,0.0015741840707762715
laptop,501,5001,1,0.005857074593790698
laptop,501,10000,0,0.00019822054597041412
laptop,501,10000,1,0.0024291706575180127
laptop,501,10001,0,0.00020303172427066707
laptop,501,10001,1,0.002488131110370394
laptop,1000,50,0,0.0038329654442879777
laptop,1000,50,1,0.00019089816930669277
laptop,1000,51,0,0.0037279526923896743
laptop,1000,51,1,0.00018566808247637263
laptop,1000,500,0,0.02268962263241693
laptop,1000,500,1,0.01678054506353892
laptop,1000,501,0,0.021975613528599603
laptop,1000,501,1,0.016252485953147842
laptop,1000,1000,0,0.23713460709413298
laptop,1000,1000,1,0.40584339065193326
laptop,1000,1001,0,0.08654117608151553
laptop,1000,1001,1,0.15095196382651446
laptop,1000,5000,0,0.0011491009718885108
laptop,1000,5000,1,0.011886920498581354
laptop,1000,5001,0,0.0010282439414561633
