"","price","prob"
"1",8.5,0.0660714285714286
"2",15.95,0.1625
"3",23.39,0.225
"4",30.84,0.25
"5",38.29,0.333928571428571
"6",45.73,0.3453125
"7",53.18,0.507142857142857
"8",60.63,0.4203125
"9",68.07,0.508928571428571
"10",75.52,0.4546875
"11",82.97,0.651785714285714
"12",90.42,0.55
"13",97.86,0.660714285714286
"14",105.31,0.559375
"15",112.76,0.683928571428571
"16",120.2,0.5671875
"17",127.65,0.725
"18",135.1,0.6109375
"19",142.54,0.767857142857143
"20",149.99,0.6453125
