utterance,meaning,valence,probability,affect_prior
500,501,2,0.038422,0.3
1000,501,2,0.0093266,0.3
5000,501,2,0.053772,0.3
10000,501,2,0.089632,0.3
51,501,2,6.7727e-05,0.3
501,501,2,0.22192,0.3
1001,501,2,0.008359,0.3
5001,501,2,0.049956,0.3
10001,501,2,0.084393,0.3
50,1001,2,0.00011703,0.5
500,1001,2,0.0072791,0.5
1000,1001,2,0.06921,0.5
5000,1001,2,0.089025,0.5
10000,1001,2,0.1484,0.5
51,1001,2,0.00011213,0.5
501,1001,2,0.0063361,0.5
1001,1001,2,0.38252,0.5
5001,1001,2,0.082707,0.5
10001,1001,2,0.13972,0.5
50,5001,2,5.8649e-05,0.9
500,5001,2,0.0036478,0.9
1000,5001,2,0.0077382,0.9
5000,5001,2,0.10889,0.9
10000,5001,2,0.074367,0.9
51,5001,2,5.6192e-05,0.9
501,5001,2,0.0031753,0.9
1001,5001,2,0.0069353,0.9
5001,5001,2,0.49874,0.9
10001,5001,2,0.07002,0.9
50,10001,2,2.5336e-05,0.99
500,10001,2,0.0015758,0.99
1000,10001,2,0.0033428,0.99
5000,10001,2,0.019273,0.99
10000,10001,2,0.074497,0.99
51,10001,2,2.4274e-05,0.99
501,10001,2,0.0013717,0.99
1001,10001,2,0.002996,0.99
5001,10001,2,0.017905,0.99
10001,10001,2,0.31665,0.99
