utterance,meaning,valence,probability,affect_prior
501,51,2,0.15663,0.48693
1001,51,2,0.15663,0.48693
5001,51,2,0.15663,0.48693
10001,51,2,0.23744,0.48693
50,501,2,0.00098364,0.63915
500,501,2,0.034354,0.63915
1000,501,2,0.011368,0.63915
5000,501,2,0.011368,0.63915
10000,501,2,0.015824,0.63915
51,501,2,0.00078434,0.63915
501,501,2,0.21611,0.63915
1001,501,2,0.010408,0.63915
5001,501,2,0.010408,0.63915
10001,501,2,0.015778,0.63915
50,1001,2,0.00098364,0.63915
500,1001,2,0.011368,0.63915
1000,1001,2,0.034354,0.63915
5000,1001,2,0.011368,0.63915
10000,1001,2,0.015824,0.63915
51,1001,2,0.00078434,0.63915
501,1001,2,0.010408,0.63915
1001,1001,2,0.21611,0.63915
5001,1001,2,0.010408,0.63915
10001,1001,2,0.015778,0.63915
50,5001,2,0.00098364,0.63915
500,5001,2,0.011368,0.63915
1000,5001,2,0.011368,0.63915
5000,5001,2,0.034354,0.63915
10000,5001,2,0.015824,0.63915
51,5001,2,0.00078434,0.63915
501,5001,2,0.010408,0.63915
1001,5001,2,0.010408,0.63915
5001,5001,2,0.21611,0.63915
10001,5001,2,0.015778,0.63915
50,10001,2,2.2381e-05,0.63915
500,10001,2,0.00025865,0.63915
1000,10001,2,0.00025865,0.63915
5000,10001,2,0.00025865,0.63915
10000,10001,2,0.0010881,0.63915
51,10001,2,1.7846e-05,0.63915
501,10001,2,0.00023682,0.63915
1001,10001,2,0.00023682,0.63915
5001,10001,2,0.00023682,0.63915
10001,10001,2,0.0074543,0.63915
