utterance,meaning,valence,probability,affect_prior
10001,51,1,0.047629,0.42807
20,101,1,0.0029648,0.6787
50,101,1,0.0030686,0.6787
100,101,1,0.036649,0.6787
200,101,1,0.003393,0.6787
500,101,1,0.003393,0.6787
1000,101,1,0.003393,0.6787
2000,101,1,0.003393,0.6787
10000,101,1,0.0047551,0.6787
21,101,1,0.00090075,0.6787
51,101,1,0.00096595,0.6787
101,101,1,0.23806,0.6787
201,101,1,0.001817,0.6787
501,101,1,0.001817,0.6787
1001,101,1,0.001817,0.6787
2001,101,1,0.001817,0.6787
10001,101,1,0.0047549,0.6787
20,201,1,0.0013077,0.71626
50,201,1,0.0013535,0.71626
100,201,1,0.0014675,0.71626
200,201,1,0.021025,0.71626
500,201,1,0.0014966,0.71626
1000,201,1,0.0014966,0.71626
2000,201,1,0.0014966,0.71626
10000,201,1,0.0020974,0.71626
21,201,1,0.00039731,0.71626
51,201,1,0.00042607,0.71626
101,201,1,0.00062893,0.71626
201,201,1,0.172,0.71626
501,201,1,0.00080148,0.71626
1001,201,1,0.00080148,0.71626
2001,201,1,0.00080148,0.71626
10001,201,1,0.0020973,0.71626
20,501,1,0.0013077,0.71626
50,501,1,0.0013535,0.71626
100,501,1,0.0014675,0.71626
200,501,1,0.0014966,0.71626
500,501,1,0.021025,0.71626
1000,501,1,0.0014966,0.71626
2000,501,1,0.0014966,0.71626
10000,501,1,0.0020974,0.71626
21,501,1,0.00039731,0.71626
51,501,1,0.00042607,0.71626
101,501,1,0.00062893,0.71626
201,501,1,0.00080148,0.71626
501,501,1,0.172,0.71626
1001,501,1,0.00080148,0.71626
2001,501,1,0.00080148,0.71626
10001,501,1,0.0020973,0.71626
20,1001,1,0.0013077,0.71626
50,1001,1,0.0013535,0.71626
100,1001,1,0.0014675,0.71626
200,1001,1,0.0014966,0.71626
500,1001,1,0.0014966,0.71626
1000,1001,1,0.021025,0.71626
2000,1001,1,0.0014966,0.71626
10000,1001,1,0.0020974,0.71626
21,1001,1,0.00039731,0.71626
51,1001,1,0.00042607,0.71626
101,1001,1,0.00062893,0.71626
201,1001,1,0.00080148,0.71626
501,1001,1,0.00080148,0.71626
1001,1001,1,0.172,0.71626
2001,1001,1,0.00080148,0.71626
10001,1001,1,0.0020973,0.71626
20,2001,1,0.0013077,0.71626
50,2001,1,0.0013535,0.71626
100,2001,1,0.0014675,0.71626
200,2001,1,0.0014966,0.71626
500,2001,1,0.0014966,0.71626
1000,2001,1,0.0014966,0.71626
2000,2001,1,0.021025,0.71626
10000,2001,1,0.0020974,0.71626
21,2001,1,0.00039731,0.71626
51,2001,1,0.00042607,0.71626
101,2001,1,0.00062893,0.71626
201,2001,1,0.00080148,0.71626
501,2001,1,0.00080148,0.71626
1001,2001,1,0.00080148,0.71626
2001,2001,1,0.172,0.71626
10001,2001,1,0.0020973,0.71626
20,10001,1,5.3882e-08,0.71626
50,10001,1,5.5769e-08,0.71626
100,10001,1,6.0464e-08,0.71626
200,10001,1,6.1665e-08,0.71626
500,10001,1,6.1665e-08,0.71626
1000,10001,1,6.1665e-08,0.71626
2000,10001,1,6.1665e-08,0.71626
10000,10001,1,1.2141e-06,0.71626
21,10001,1,1.637e-08,0.71626
51,10001,1,1.7555e-08,0.71626
101,10001,1,2.5913e-08,0.71626
201,10001,1,3.3023e-08,0.71626
501,10001,1,3.3023e-08,0.71626
1001,10001,1,3.3023e-08,0.71626
2001,10001,1,3.3023e-08,0.71626
10001,10001,1,1.8545e-05,0.71626
20,20,2,0.10949,0.19286
50,20,2,0.0054294,0.19286
100,20,2,0.047776,0.19286
200,20,2,0.071236,0.19286
500,20,2,0.071236,0.19286
1000,20,2,0.071236,0.19286
2000,20,2,0.071236,0.19286
10000,20,2,0.099833,0.19286
21,20,2,0.0043654,0.19286
51,20,2,0.0017654,0.19286
101,20,2,0.020847,0.19286
201,20,2,0.038149,0.19286
501,20,2,0.038149,0.19286
1001,20,2,0.038149,0.19286
2001,20,2,0.038149,0.19286
10001,20,2,0.099828,0.19286
20,50,2,0.00058623,0.42171
50,50,2,0.23164,0.42171
100,50,2,0.049175,0.42171
200,50,2,0.073321,0.42171
500,50,2,0.073321,0.42171
1000,50,2,0.073321,0.42171
2000,50,2,0.073321,0.42171
10000,50,2,0.10275,0.42171
21,50,2,0.00019068,0.42171
51,50,2,0.010809,0.42171
101,50,2,0.021457,0.42171
201,50,2,0.039265,0.42171
501,50,2,0.039265,0.42171
1001,50,2,0.039265,0.42171
2001,50,2,0.039265,0.42171
10001,50,2,0.10275,0.42171
20,100,2,0.00016688,0.67555
50,100,2,0.0015908,0.67555
100,100,2,0.23553,0.67555
200,100,2,0.020872,0.67555
500,100,2,0.020872,0.67555
1000,100,2,0.020872,0.67555
2000,100,2,0.020872,0.67555
10000,100,2,0.029251,0.67555
21,100,2,5.4281e-05,0.67555
51,100,2,0.00051726,0.67555
101,100,2,0.018086,0.67555
201,100,2,0.011178,0.67555
501,100,2,0.011178,0.67555
1001,100,2,0.011178,0.67555
2001,100,2,0.011178,0.67555
10001,100,2,0.02925,0.67555
20,200,2,8.8378e-05,0.71626
50,200,2,0.00084248,0.71626
100,200,2,0.0074134,0.71626
200,200,2,0.16694,0.71626
500,200,2,0.011054,0.71626
1000,200,2,0.011054,0.71626
2000,200,2,0.011054,0.71626
10000,200,2,0.015491,0.71626
21,200,2,2.8747e-05,0.71626
51,200,2,0.00027393,0.71626
101,200,2,0.0032348,0.71626
201,200,2,0.016324,0.71626
501,200,2,0.0059195,0.71626
1001,200,2,0.0059195,0.71626
2001,200,2,0.0059195,0.71626
10001,200,2,0.01549,0.71626
20,500,2,8.8378e-05,0.71626
50,500,2,0.00084248,0.71626
100,500,2,0.0074134,0.71626
200,500,2,0.011054,0.71626
500,500,2,0.16694,0.71626
1000,500,2,0.011054,0.71626
2000,500,2,0.011054,0.71626
10000,500,2,0.015491,0.71626
21,500,2,2.8747e-05,0.71626
51,500,2,0.00027393,0.71626
101,500,2,0.0032348,0.71626
201,500,2,0.0059195,0.71626
501,500,2,0.016324,0.71626
1001,500,2,0.0059195,0.71626
2001,500,2,0.0059195,0.71626
10001,500,2,0.01549,0.71626
20,1000,2,8.8378e-05,0.71626
