utterance,meaning,valence,probability,affect_prior
10001,51,1,0.027599,0.37793
20,101,1,0.0026348,0.57277
50,101,1,0.0044541,0.57277
100,101,1,0.024999,0.57277
200,101,1,0.0037749,0.57277
500,101,1,0.0031729,0.57277
1000,101,1,0.0031729,0.57277
2000,101,1,0.0031729,0.57277
10000,101,1,0.0043439,0.57277
21,101,1,0.0026152,0.57277
51,101,1,0.0044221,0.57277
101,101,1,0.17969,0.57277
201,101,1,0.0037606,0.57277
501,101,1,0.0031729,0.57277
1001,101,1,0.0031729,0.57277
2001,101,1,0.0031729,0.57277
10001,101,1,0.0043439,0.57277
20,201,1,0.00097865,0.72891
50,201,1,0.0016544,0.72891
100,201,1,0.0022634,0.72891
200,201,1,0.012262,0.72891
500,201,1,0.0011785,0.72891
1000,201,1,0.0011785,0.72891
2000,201,1,0.0011785,0.72891
10000,201,1,0.0016134,0.72891
21,201,1,0.00097133,0.72891
51,201,1,0.0016425,0.72891
101,201,1,0.0022505,0.72891
201,201,1,0.10093,0.72891
501,201,1,0.0011785,0.72891
1001,201,1,0.0011785,0.72891
2001,201,1,0.0011785,0.72891
10001,201,1,0.0016134,0.72891
20,501,1,0.00039056,0.78351
50,501,1,0.00066022,0.78351
100,501,1,0.00090327,0.78351
200,501,1,0.00055955,0.78351
500,501,1,0.0062147,0.78351
1000,501,1,0.00047031,0.78351
2000,501,1,0.00047031,0.78351
10000,501,1,0.00064388,0.78351
21,501,1,0.00038764,0.78351
51,501,1,0.00065549,0.78351
101,501,1,0.00089813,0.78351
201,501,1,0.00055743,0.78351
501,501,1,0.05309,0.78351
1001,501,1,0.00047031,0.78351
2001,501,1,0.00047031,0.78351
10001,501,1,0.00064388,0.78351
20,1001,1,0.00039056,0.78351
50,1001,1,0.00066022,0.78351
100,1001,1,0.00090327,0.78351
200,1001,1,0.00055955,0.78351
500,1001,1,0.00047031,0.78351
1000,1001,1,0.0062147,0.78351
2000,1001,1,0.00047031,0.78351
10000,1001,1,0.00064388,0.78351
21,1001,1,0.00038764,0.78351
51,1001,1,0.00065549,0.78351
101,1001,1,0.00089813,0.78351
201,1001,1,0.00055743,0.78351
501,1001,1,0.00047031,0.78351
1001,1001,1,0.05309,0.78351
2001,1001,1,0.00047031,0.78351
10001,1001,1,0.00064388,0.78351
20,2001,1,0.00039056,0.78351
50,2001,1,0.00066022,0.78351
100,2001,1,0.00090327,0.78351
200,2001,1,0.00055955,0.78351
500,2001,1,0.00047031,0.78351
1000,2001,1,0.00047031,0.78351
2000,2001,1,0.0062147,0.78351
10000,2001,1,0.00064388,0.78351
21,2001,1,0.00038764,0.78351
51,2001,1,0.00065549,0.78351
101,2001,1,0.00089813,0.78351
201,2001,1,0.00055743,0.78351
501,2001,1,0.00047031,0.78351
1001,2001,1,0.00047031,0.78351
2001,2001,1,0.05309,0.78351
10001,2001,1,0.00064388,0.78351
20,10001,1,2.8024e-08,0.78351
50,10001,1,4.7374e-08,0.78351
100,10001,1,6.4813e-08,0.78351
200,10001,1,4.015e-08,0.78351
500,10001,1,3.3747e-08,0.78351
1000,10001,1,3.3747e-08,0.78351
2000,10001,1,3.3747e-08,0.78351
10000,10001,1,6.1051e-07,0.78351
21,10001,1,2.7815e-08,0.78351
51,10001,1,4.7034e-08,0.78351
101,10001,1,6.4444e-08,0.78351
201,10001,1,3.9998e-08,0.78351
501,10001,1,3.3747e-08,0.78351
1001,10001,1,3.3747e-08,0.78351
2001,10001,1,3.3747e-08,0.78351
10001,10001,1,5.2153e-06,0.78351
20,20,2,0.15551,0.21038
50,20,2,0.0046041,0.21038
100,20,2,0.031144,0.21038
200,20,2,0.078478,0.21038
500,20,2,0.12044,0.21038
1000,20,2,0.12044,0.21038
2000,20,2,0.12044,0.21038
10000,20,2,0.16489,0.21038
21,20,2,0.017512,0.21038
51,20,2,0.004693,0.21038
101,20,2,0.031422,0.21038
201,20,2,0.078652,0.21038
501,20,2,0.12044,0.21038
1001,20,2,0.12044,0.21038
2001,20,2,0.12044,0.21038
10001,20,2,0.16489,0.21038
20,50,2,0.00029995,0.37298
50,50,2,0.2295,0.37298
100,50,2,0.017012,0.37298
200,50,2,0.042868,0.37298
500,50,2,0.065791,0.37298
1000,50,2,0.065791,0.37298
2000,50,2,0.065791,0.37298
10000,50,2,0.090072,0.37298
21,50,2,0.00031062,0.37298
51,50,2,0.02741,0.37298
101,50,2,0.017164,0.37298
201,50,2,0.042963,0.37298
501,50,2,0.065791,0.37298
1001,50,2,0.065791,0.37298
2001,50,2,0.065791,0.37298
10001,50,2,0.090072,0.37298
20,100,2,0.00010503,0.5699
50,100,2,0.00088064,0.5699
100,100,2,0.23696,0.5699
200,100,2,0.015011,0.5699
500,100,2,0.023037,0.5699
1000,100,2,0.023037,0.5699
