utterance,meaning,valence,probability
501,5001,0,0.0037370130284562993
501,5001,1,0.023965806837825517
501,10000,0,0.0003324865848487568
501,10000,1,0.006075471351283282
501,10001,0,0.0003237604606145268
501,10001,1,0.005752884435906933
1000,50,0,0.007393326315859604
1000,50,1,0.00024315269529792653
1000,51,0,0.007190769430493581
1000,51,1,0.00023649097761853122
1000,500,0,0.04376553520855807
1000,500,1,0.021373881036085726
1000,501,0,0.04238829808661042
1000,501,1,0.02070127638809702
1000,1000,0,0.1565745713022891
1000,1000,1,0.2551393838316161
1000,1001,0,0.12570579114786623
1000,1001,1,0.203970168372187
1000,5000,0,0.006069757261797326
1000,5000,1,0.04788080280484945
1000,5001,0,0.004852182793597633
1000,5001,1,0.03792376971432094
1000,10000,0,0.0003781114209479591
1000,10000,1,0.009211477298489942
1000,10001,0,0.00035896121504625335
1000,10001,1,0.008642292698371057
1001,50,0,0.007258394458810144
1001,50,1,0.00030596122912738286
1001,51,0,0.007059534336650956
1001,51,1,0.00029757872969923534
1001,500,0,0.04296679257389482
1001,500,1,0.026894947247080813
1001,501,0,0.04161469070968135
1001,501,1,0.02604860275329154
1001,1000,0,0.0814380682843107
1001,1000,1,0.1389576394474995
1001,1001,0,0.1623291829222766
1001,1001,1,0.27542715500700216
1001,5000,0,0.009515149620655632
1001,5000,1,0.08140987762527804
1001,5001,0,0.007411248341672977
1001,5001,1,0.06347452420695573
1001,10000,0,0.0004896805992381996
1001,10000,1,0.013912801723308207
1001,10001,0,0.0004476119508101306
1001,10001,1,0.012740558232755831
5000,50,0,0.0043284133880749425
5000,50,1,0.000625158240327977
5000,51,0,0.00420982671990851
5000,51,1,0.0006080306173052921
5000,500,0,0.025622476330664008
5000,500,1,0.05495336106032803
5000,501,0,0.024816174627950813
5000,501,1,0.053224059488499544
5000,1000,0,0.016442180820229937
5000,1000,1,0.09804343165461285
5000,1001,0,0.014735988952891032
5000,1001,1,0.08786954367928533
5000,5000,0,0.02908561298354086
5000,5000,1,0.27503305697328234
5000,5001,0,0.02184971848899192
5000,5001,1,0.21061740133920093
5000,10000,0,0.0010719384763076864
5000,10000,1,0.040353761528247094
5000,10001,0,0.0008936710837168401
5000,10001,1,0.035616193546634006
5001,50,0,0.004225703007984674
5001,50,1,0.0007177842848820633
5001,51,0,0.0041099303228344045
5001,51,1,0.0006981189620085817
5001,500,0,0.025014471954273566
5001,500,1,0.06309547955387976
5001,501,0,0.02422730325641182
5001,501,1,0.06110995747001637
5001,1000,0,0.016052018770040456
5001,1000,1,0.11256995419378811
5001,1001,0,0.014386313704559298
5001,1001,1,0.10088866066879282
5001,5000,0,0.012230742027242617
5001,5000,1,0.13785198027476422
5001,5001,0,0.028354187789269063
5001,5001,1,0.2712789404233616
5001,10000,0,0.001851338119404645
5001,10000,1,0.06440325556713161
5001,10001,0,0.001519228004763109
5001,10001,1,0.05541463164459117
10000,50,0,0.002712158732342538
10000,50,1,0.0010351191286552704
10000,51,0,0.0026378530136482196
10000,51,1,0.0010067597004729334
10000,500,0,0.01605489510680885
10000,500,1,0.09099020303659841
10000,501,0,0.015549671134916268
10000,501,1,0.08812687496901318
10000,1000,0,0.01030257516835161
10000,1000,1,0.1623375091264132
10000,1001,0,0.009233485236968444
10000,1001,1,0.14549187649021497
10000,5000,0,0.0008130895726949751
10000,5000,1,0.06445519531996183
10000,5001,0,0.0007275726393397447
10000,5001,1,0.05767610132136809
10000,10000,0,0.005490461760486832
10000,10000,1,0.1750101083699872
10000,10001,0,0.0044323313147991
10000,10001,1,0.145916158856958
10001,50,0,0.002806789181606913
10001,50,1,0.0010712356682289655
10001,51,0,0.0027298908478642506
10001,51,1,0.0010418867458117343
10001,500,0,0.016615069523863532
10001,500,1,0.09416495962047013
10001,501,0,0.016092217685699982
10001,501,1,0.09120172662542028
10001,1000,0,0.0106620442898064
10001,1000,1,0.1680016582183885
10001,1001,0,0.009555652537071713
10001,1001,1,0.15056826139070079
10001,5000,0,0.0008414592365493636
10001,5000,1,0.0667041138724841
10001,5001,0,0.0007529585155099481
10001,5001,1,0.059688489208099306
10001,10000,0,0.002513515373830911
10001,10000,1,0.0924439161791226
10001,10001,0,0.006551749672134924
10001,10001,1,0.20599240560733564
