utterance,meaning,valence,probability
1000,1000,0,0.18620419717047393
1000,1000,1,0.3186772363463524
1000,1001,0,0.07981934140124318
1000,1001,1,0.13900439980789087
1000,5000,0,0.0032360360467892065
1000,5000,1,0.03347530300623485
1000,5001,0,0.0032360360467892065
1000,5001,1,0.03347530300623485
1000,10000,0,0.0010602397304295124
1000,10000,1,0.03612429311782691
1000,10001,0,0.0010602397304295124
1000,10001,1,0.03612429311782691
1001,50,0,0.02402565606097793
1001,50,1,0.0011965810349967637
1001,51,0,0.02402565606097793
1001,51,1,0.0011965810349967637
1001,500,0,0.015557781446377
1001,500,1,0.011506055295808584
1001,501,0,0.015557781446377
1001,501,1,0.011506055295808584
1001,1000,0,0.0649547066176001
1001,1000,1,0.11311782143991113
1001,1001,0,0.22078604464576912
1001,1001,1,0.3763005679187844
1001,5000,0,0.0026333939660882462
1001,5000,1,0.027241248142788926
1001,5001,0,0.0026333939660882462
1001,5001,1,0.027241248142788926
1001,10000,0,0.0008627928948722169
1001,10000,1,0.02939692084705789
1001,10001,0,0.0008627928948722169
1001,10001,1,0.02939692084705789
5000,50,0,0.00835939723084267
5000,50,1,0.0020945381438386076
5000,51,0,0.00835939723084267
5000,51,1,0.0020945381438386076
5000,500,0,0.005413116495583663
5000,500,1,0.020140609785155486
5000,501,0,0.005413116495583663
5000,501,1,0.020140609785155486
5000,1000,0,0.003236036046789205
5000,1000,1,0.033475303006234865
5000,1001,0,0.003236036046789205
5000,1001,1,0.033475303006234865
5000,5000,0,0.05040219078240622
5000,5000,1,0.46815003843423625
5000,5001,0,0.02028031578240628
5000,5001,1,0.21221422112654384
5000,10000,0,0.00030019694437813247
5000,10000,1,0.05145741928438106
5000,10001,0,0.00030019694437813247
5000,10001,1,0.05145741928438106
5001,50,0,0.006802639374081674
5001,50,1,0.0017044754848138913
5001,51,0,0.006802639374081674
5001,51,1,0.0017044754848138913
5001,500,0,0.004405040027705013
5001,500,1,0.016389854598248585
5001,501,0,0.004405040027705013
5001,501,1,0.016389854598248585
5001,1000,0,0.0026333939660882454
5001,1000,1,0.027241248142788943
5001,1001,0,0.0026333939660882454
5001,1001,1,0.027241248142788943
5001,5000,0,0.016503543359704633
5001,5000,1,0.17269388886667106
5001,5001,0,0.06062572645829612
5001,5001,1,0.547585790275122
5001,10000,0,0.0002442917231246145
5001,10000,1,0.04187458220325221
5001,10001,0,0.0002442917231246145
5001,10001,1,0.04187458220325221
10000,50,0,0.002738833850560994
10000,50,1,0.0022602845399308995
10000,51,0,0.002738833850560994
10000,51,1,0.0022602845399308995
10000,500,0,0.0017735281965587507
10000,500,1,0.021734390016282103
10000,501,0,0.0017735281965587507
10000,501,1,0.021734390016282103
10000,1000,0,0.0010602397304295122
10000,1000,1,0.0361242931178269
10000,1001,0,0.0010602397304295122
10000,1001,1,0.0361242931178269
10000,5000,0,0.00030019694437813306
10000,5000,1,0.05145741928438107
10000,5001,0,0.00030019694437813306
10000,5001,1,0.05145741928438107
10000,10000,0,0.016311696470380273
10000,10000,1,0.5092679640031176
10000,10001,0,0.006442706085764906
10000,10001,1,0.23307926208004054
10001,50,0,0.00222878498011223
10001,50,1,0.0018393551811644248
10001,51,0,0.00222878498011223
10001,51,1,0.0018393551811644248
10001,500,0,0.001443246732723866
10001,500,1,0.017686827556285905
10001,501,0,0.001443246732723866
10001,501,1,0.017686827556285905
10001,1000,0,0.0008627928948722166
10001,1000,1,0.02939692084705788
10001,1001,0,0.0008627928948722166
10001,1001,1,0.02939692084705788
10001,5000,0,0.0002442917231246149
10001,5000,1,0.04187458220325221
10001,5001,0,0.0002442917231246149
10001,5001,1,0.04187458220325221
10001,10000,0,0.005242890711420576
10001,10000,1,0.1896732649164649
10001,10001,0,0.01969887662691351
10001,10001,1,0.5942313635080143
