utterance,meaning,valence,probability,affect_prior
0.75774,1091,1571,1,0.00034796
0.75774,1331,1571,1,0.00060703
0.75774,1571,1571,1,0.11287
0.75774,10001,1571,1,1.0276e-14
0.75774,350,10001,1,3.0634e-13
1,600,10001,1,1.4159e-13
1,840,10001,1,2.0382e-13
1,1090,10001,1,2.1662e-13
1,1330,10001,1,2.4477e-13
1,1570,10001,1,1.695e-13
1,10000,10001,1,2.576e-12
1,351,10001,1,1.049e-13
1,601,10001,1,4.1205e-14
1,841,10001,1,6.8777e-14
1,1091,10001,1,9.0485e-14
1,1331,10001,1,1.5786e-13
1,1571,10001,1,1.0881e-13
1,10001,10001,1,4.2166e-11
1,350,350,2,0.11375
0.23463,600,350,2,0.0027471
0.23463,840,350,2,0.0097971
0.23463,1090,350,2,0.024377
0.23463,1330,350,2,0.045109
0.23463,1570,350,2,0.052339
0.23463,10000,350,2,0.084516
0.23463,351,350,2,0.0051369
0.23463,601,350,2,0.00080245
0.23463,841,350,2,0.0033149
0.23463,1091,350,2,0.010197
0.23463,1331,350,2,0.029106
0.23463,1571,350,2,0.033649
0.23463,10001,350,2,0.084514
0.23463,350,600,2,0.0025155
0.43908,600,600,2,0.2754
0.43908,840,600,2,0.027019
0.43908,1090,600,2,0.067228
0.43908,1330,600,2,0.1244
0.43908,1570,600,2,0.14434
0.43908,10000,600,2,0.23308
0.43908,351,600,2,0.00086659
0.43908,601,600,2,0.011943
0.43908,841,600,2,0.0091419
0.43908,1091,600,2,0.028122
0.43908,1331,600,2,0.080269
0.43908,1571,600,2,0.092797
0.43908,10001,600,2,0.23307
0.43908,350,840,2,0.0011295
0.55204,600,840,2,0.0034018
0.55204,840,840,2,0.28352
0.55204,1090,840,2,0.030187
0.55204,1330,840,2,0.055859
0.55204,1570,840,2,0.064812
0.55204,10000,840,2,0.10466
0.55204,351,840,2,0.00038912
0.55204,601,840,2,0.00099368
0.55204,841,840,2,0.015536
0.55204,1091,840,2,0.012628
0.55204,1331,840,2,0.036042
0.55204,1571,840,2,0.041668
0.55204,10001,840,2,0.10465
0.55204,350,1090,2,0.00053484
0.65349,600,1090,2,0.0016108
0.65349,840,1090,2,0.0057446
0.65349,1090,1090,2,0.24252
0.65349,1330,1090,2,0.02645
0.65349,1570,1090,2,0.030689
0.65349,10000,1090,2,0.049556
0.65349,351,1090,2,0.00018425
0.65349,601,1090,2,0.00047052
0.65349,841,1090,2,0.0019437
0.65349,1091,1090,2,0.017872
0.65349,1331,1090,2,0.017066
0.65349,1571,1090,2,0.01973
0.65349,10001,1090,2,0.049555
0.65349,350,1330,2,0.00014467
0.70707,600,1330,2,0.00043572
0.70707,840,1330,2,0.0015539
0.70707,1090,1330,2,0.0038664
0.70707,1330,1330,2,0.10475
0.70707,1570,1330,2,0.0083014
0.70707,10000,1330,2,0.013405
0.70707,351,1330,2,4.984e-05
0.70707,601,1330,2,0.00012727
0.70707,841,1330,2,0.00052577
0.70707,1091,1330,2,0.0016174
0.70707,1331,1330,2,0.012464
0.70707,1571,1330,2,0.005337
0.70707,10001,1330,2,0.013404
0.70707,350,1570,2,0.000155
0.75751,600,1570,2,0.0004668
0.75751,840,1570,2,0.0016648
