utterance,meaning,valence,probability,affect_prior
51,51,2,0.12451,0.21085
501,51,2,0.0012352,0.21085
1001,51,2,0.0071079,0.21085
5001,51,2,0.041001,0.21085
10001,51,2,0.049945,0.21085
50,501,2,0.0032569,0.35889
500,501,2,0.04178,0.35889
1000,501,2,0.033539,0.35889
5000,501,2,0.16406,0.35889
10000,501,2,0.19127,0.35889
51,501,2,0.0027554,0.35889
501,501,2,0.28387,0.35889
1001,501,2,0.027125,0.35889
5001,501,2,0.15647,0.35889
10001,501,2,0.1906,0.35889
50,1001,2,0.0028141,0.62509
500,1001,2,0.005103,0.62509
1000,1001,2,0.086867,0.62509
5000,1001,2,0.14175,0.62509
10000,1001,2,0.16526,0.62509
51,1001,2,0.0023808,0.62509
501,1001,2,0.004073,0.62509
1001,1001,2,0.4807,0.62509
5001,1001,2,0.13519,0.62509
10001,1001,2,0.16468,0.62509
50,5001,2,0.00022375,0.77438
500,5001,2,0.00040575,0.77438
1000,5001,2,0.0023042,0.77438
5000,5001,2,0.025928,0.77438
10000,5001,2,0.01314,0.77438
51,5001,2,0.0001893,0.77438
501,5001,2,0.00032385,0.77438
1001,5001,2,0.0018635,0.77438
5001,5001,2,0.14737,0.77438
10001,5001,2,0.013094,0.77438
50,10001,2,1.3872e-05,0.77438
500,10001,2,2.5155e-05,0.77438
1000,10001,2,0.00014285,0.77438
5000,10001,2,0.00069875,0.77438
10000,10001,2,0.001874,0.77438
51,10001,2,1.1736e-05,0.77438
501,10001,2,2.0078e-05,0.77438
1001,10001,2,0.00011553,0.77438
5001,10001,2,0.00066642,0.77438
10001,10001,2,0.01113,0.77438
