utterance,meaning,valence,probability,affect_prior
20,101,1,0.0023446,0.6787
50,101,1,0.002453,0.6787
100,101,1,0.018949,0.6787
200,101,1,0.0030847,0.6787
500,101,1,0.0030847,0.6787
1000,101,1,0.0030847,0.6787
2000,101,1,0.0030847,0.6787
10000,101,1,0.0047683,0.6787
21,101,1,0.0023191,0.6787
51,101,1,0.0024253,0.6787
101,101,1,0.15021,0.6787
201,101,1,0.0030847,0.6787
501,101,1,0.0030847,0.6787
1001,101,1,0.0030847,0.6787
2001,101,1,0.0030847,0.6787
10001,101,1,0.0047683,0.6787
20,201,1,0.0010342,0.71626
50,201,1,0.001082,0.71626
100,201,1,0.0012735,0.71626
200,201,1,0.011222,0.71626
500,201,1,0.0013606,0.71626
1000,201,1,0.0013606,0.71626
2000,201,1,0.0013606,0.71626
10000,201,1,0.0021032,0.71626
21,201,1,0.0010229,0.71626
51,201,1,0.0010698,0.71626
101,201,1,0.0012601,0.71626
201,201,1,0.091688,0.71626
501,201,1,0.0013606,0.71626
1001,201,1,0.0013606,0.71626
2001,201,1,0.0013606,0.71626
10001,201,1,0.0021032,0.71626
20,501,1,0.0010342,0.71626
50,501,1,0.001082,0.71626
100,501,1,0.0012735,0.71626
200,501,1,0.0013606,0.71626
500,501,1,0.011222,0.71626
1000,501,1,0.0013606,0.71626
2000,501,1,0.0013606,0.71626
10000,501,1,0.0021032,0.71626
21,501,1,0.0010229,0.71626
51,501,1,0.0010698,0.71626
101,501,1,0.0012601,0.71626
201,501,1,0.0013606,0.71626
501,501,1,0.091688,0.71626
1001,501,1,0.0013606,0.71626
2001,501,1,0.0013606,0.71626
10001,501,1,0.0021032,0.71626
20,1001,1,0.0010342,0.71626
50,1001,1,0.001082,0.71626
100,1001,1,0.0012735,0.71626
200,1001,1,0.0013606,0.71626
500,1001,1,0.0013606,0.71626
1000,1001,1,0.011222,0.71626
2000,1001,1,0.0013606,0.71626
10000,1001,1,0.0021032,0.71626
21,1001,1,0.0010229,0.71626
51,1001,1,0.0010698,0.71626
101,1001,1,0.0012601,0.71626
201,1001,1,0.0013606,0.71626
501,1001,1,0.0013606,0.71626
1001,1001,1,0.091688,0.71626
2001,1001,1,0.0013606,0.71626
10001,1001,1,0.0021032,0.71626
20,2001,1,0.0010342,0.71626
50,2001,1,0.001082,0.71626
100,2001,1,0.0012735,0.71626
200,2001,1,0.0013606,0.71626
500,2001,1,0.0013606,0.71626
1000,2001,1,0.0013606,0.71626
2000,2001,1,0.011222,0.71626
10000,2001,1,0.0021032,0.71626
21,2001,1,0.0010229,0.71626
51,2001,1,0.0010698,0.71626
101,2001,1,0.0012601,0.71626
201,2001,1,0.0013606,0.71626
501,2001,1,0.0013606,0.71626
1001,2001,1,0.0013606,0.71626
2001,2001,1,0.091688,0.71626
10001,2001,1,0.0021032,0.71626
20,10001,1,4.2611e-08,0.71626
50,10001,1,4.4581e-08,0.71626
100,10001,1,5.2473e-08,0.71626
200,10001,1,5.6061e-08,0.71626
500,10001,1,5.6061e-08,0.71626
1000,10001,1,5.6061e-08,0.71626
2000,10001,1,5.6061e-08,0.71626
10000,10001,1,7.1471e-07,0.71626
21,10001,1,4.2148e-08,0.71626
51,10001,1,4.4077e-08,0.71626
101,10001,1,5.192e-08,0.71626
201,10001,1,5.6061e-08,0.71626
501,10001,1,5.6061e-08,0.71626
1001,10001,1,5.6061e-08,0.71626
2001,10001,1,5.6061e-08,0.71626
10001,10001,1,5.8397e-06,0.71626
20,20,2,0.13904,0.19286
50,20,2,0.00432,0.19286
100,20,2,0.041269,0.19286
200,20,2,0.06446,0.19286
500,20,2,0.06446,0.19286
1000,20,2,0.06446,0.19286
2000,20,2,0.06446,0.19286
10000,20,2,0.099643,0.19286
21,20,2,0.015643,0.19286
51,20,2,0.0044118,0.19286
101,20,2,0.041573,0.19286
201,20,2,0.06446,0.19286
501,20,2,0.06446,0.19286
1001,20,2,0.06446,0.19286
2001,20,2,0.06446,0.19286
10001,20,2,0.099643,0.19286
20,50,2,0.00046144,0.42171
50,50,2,0.29521,0.42171
100,50,2,0.042477,0.42171
200,50,2,0.066347,0.42171
500,50,2,0.066347,0.42171
1000,50,2,0.066347,0.42171
2000,50,2,0.066347,0.42171
10000,50,2,0.10256,0.42171
21,50,2,0.00048866,0.42171
