utterance,meaning,valence,probability
50,50,0,0.3970383027883343
50,50,1,0.15353682951025793
50,51,0,0.2017467162498728
50,51,1,0.0627707237410272
50,500,0,0.02321670130360854
50,500,1,0.011035293979882187
50,501,0,0.02321670130360854
50,501,1,0.011035293979882187
50,1000,0,0.011909721293726111
50,1000,1,0.012446752666955515
50,1001,0,0.011909721293726111
50,1001,1,0.012446752666955515
50,5000,0,0.005313052798325797
50,5000,1,0.013270219679848224
50,5001,0,0.005313052798325797
50,5001,1,0.013270219679848224
50,10000,0,0.0015180150852359363
50,10000,1,0.013743957047671469
50,10001,0,0.0015180150852359363
50,10001,1,0.013743957047671469
51,50,0,0.16417573153354284
51,50,1,0.05108102714449787
51,51,0,0.45023664702650057
51,51,1,0.18403419615858235
51,500,0,0.018893090262717422
51,500,1,0.008980207933550451
51,501,0,0.018893090262717422
51,501,1,0.008980207933550451
51,1000,0,0.009691791976115138
51,1000,1,0.010128812811919973
51,1001,0,0.009691791976115138
51,1001,1,0.010128812811919973
51,5000,0,0.0043236110408910984
51,5000,1,0.01079892681302203
51,5001,0,0.0043236110408910984
51,5001,1,0.01079892681302203
51,10000,0,0.0012353174402545974
51,10000,1,0.011184440789967384
51,10001,0,0.0012353174402545974
51,10001,1,0.011184440789967384
500,50,0,0.023216701303608527
500,50,1,0.0110352939798822
500,51,0,0.023216701303608527
500,51,1,0.0110352939798822
500,500,0,0.10482349329302841
500,500,1,0.3997466846025038
500,501,0,0.04532349329302846
500,501,1,0.1731889922948113
500,1000,0,0.0036285660306064594
500,1000,1,0.031067847816668014
500,1001,0,0.0036285660306064594
500,1001,1,0.031067847816668014
500,5000,0,0.0016187417343661423
500,5000,1,0.03312327130929659
500,5001,0,0.0016187417343661423
500,5001,1,0.03312327130929659
500,10000,0,0.0004624976383903246
500,10000,1,0.034305748445495735
500,10001,0,0.0004624976383903246
500,10001,1,0.034305748445495735
501,50,0,0.018893090262717425
501,50,1,0.00898020793355047
501,51,0,0.018893090262717425
501,51,1,0.00898020793355047
501,500,0,0.03688296793798876
501,500,1,0.14093626916009683
501,501,0,0.12403789751545347
501,501,1,0.47279542408967457
501,1000,0,0.0029528236868784905
501,1000,1,0.025282129678665704
501,1001,0,0.0029528236868784905
501,1001,1,0.025282129678665704
501,5000,0,0.0013172859184200209
501,5000,1,0.026954774774388457
501,5001,0,0.0013172859184200209
501,5001,1,0.026954774774388457
501,10000,0,0.0003763674052628613
501,10000,1,0.02791704098850983
501,10001,0,0.0003763674052628613
501,10001,1,0.02791704098850983
1000,50,0,0.011909721293726113
1000,50,1,0.012446752666955517
1000,51,0,0.011909721293726113
1000,51,1,0.012446752666955517
1000,500,0,0.003628566030606459
1000,500,1,0.03106784781666801
1000,501,0,0.003628566030606459
1000,501,1,0.03106784781666801
1000,1000,0,0.05200525478589283
1000,1000,1,0.454849603963693
1000,1001,0,0.021482899016662064
1000,1001,1,0.19931426742523153
1000,5000,0,0.0008303833800810931
1000,5000,1,0.037359871541154846
1000,5001,0,0.0008303833800810931
1000,5001,1,0.037359871541154846
1000,10000,0,0.0002372523943088832
1000,10000,1,0.038693592280759304
1000,10001,0,0.0002372523943088832
1000,10001,1,0.038693592280759304
1001,50,0,0.009691791976115128
1001,50,1,0.010128812811919984
1001,51,0,0.009691791976115128
1001,51,1,0.010128812811919984
1001,500,0,0.00295282368687849
1001,500,1,0.025282129678665697
1001,501,0,0.00295282368687849
1001,501,1,0.025282129678665697
1001,1000,0,0.017482171343762544
1001,1000,1,0.16219627396106479
1001,1001,0,0.062190974160663944
1001,1001,1,0.5365015556512056
1001,5000,0,0.000675742343727963
1001,5000,1,0.03040239937621365
1001,5001,0,0.000675742343727963
1001,5001,1,0.03040239937621365
1001,10000,0,0.00019306924106513157
1001,10000,1,0.03148774332706544
1001,10001,0,0.00019306924106513157
1001,10001,1,0.03148774332706544
5000,50,0,0.0053130527983258026
5000,50,1,0.01327021967984825
5000,51,0,0.0053130527983258026
5000,51,1,0.01327021967984825
5000,500,0,0.0016187417343661449
