utterance,meaning,valence,probability
501,500,0,0.04721599465512044
501,500,1,0.10171617538809241
501,501,0,0.09778637521126508
501,501,1,0.214483103894132
501,1000,0,0.024860511978712654
501,1000,1,0.12102406068563286
501,1001,0,0.020263215199478945
501,1001,1,0.09840662044746293
501,5000,0,0.0027640417845119832
501,5000,1,0.03890340476219802
501,5001,0,0.0025375191564761686
501,5001,1,0.03558550165939994
501,10000,0,0.00011684604634917883
501,10000,1,0.012227528926090095
501,10001,0,0.00010401274746878513
501,10001,1,0.010824441089605582
1000,50,0,0.060906462888039914
1000,50,1,0.026903172753499058
1000,51,0,0.06421659674065083
1000,51,1,0.02836530170749355
1000,500,0,0.013889429794619226
1000,500,1,0.046054185102732306
1000,501,0,0.013037970496864799
1000,501,1,0.043230940038963266
1000,1000,0,0.04581433718820669
1000,1000,1,0.23851289658292257
1000,1001,0,0.03680346458200825
1000,1001,1,0.1927939648726593
1000,5000,0,0.0045891103738496565
1000,5000,1,0.07351817061962856
1000,5001,0,0.004112876753968452
1000,5001,1,0.06661206762713173
1000,10000,0,0.00016201316762264693
1000,10000,1,0.02155762227436088
1000,10001,0,0.00013812932800675348
1000,10001,1,0.01878128710677163
1001,50,0,0.05707735325756515
1001,50,1,0.03217965903690462
1001,51,0,0.060179383325911086
1001,51,1,0.03392855354977987
1001,500,0,0.013016219516653405
1001,500,1,0.055086735955173355
1001,501,0,0.012218290350881558
1001,501,1,0.05170977129891755
1001,1000,0,0.019155021154596483
1001,1000,1,0.11406204999579429
1001,1001,0,0.04233039272483363
1001,1001,1,0.22749878536994553
1001,5000,0,0.006862329012690853
1001,5000,1,0.11143160512678073
1001,5001,0,0.006079740083222524
1001,5001,1,0.10008674825134956
1001,10000,0,0.00021976369974612182
1001,10000,1,0.030537815575798797
1001,10001,0,0.00018223607475415207
1001,10001,1,0.026157546638700593
5000,50,0,0.03907143508784442
5000,50,1,0.04556410161748576
5000,51,0,0.041194882646966406
5000,51,1,0.0480404114880013
5000,500,0,0.00891005533559234
5000,500,1,0.07799888842695964
5000,501,0,0.008363845046820395
5000,501,1,0.07321734737396601
5000,1000,0,0.0028939983067811027
5000,1000,1,0.05652973445016977
5000,1001,0,0.002639296925189403
5000,1001,1,0.05155454098452982
5000,5000,0,0.01335051069204184
5000,5000,1,0.21995490715024366
5000,5001,0,0.011678862932794486
5000,5001,1,0.19572917715004748
5000,10000,0,0.0003799103143116329
5000,10000,1,0.05581540924213106
5000,10001,0,0.0003030634728513228
5000,10001,1,0.04680962135527231
5001,50,0,0.03456895691617645
5001,50,1,0.05088248112623384
5001,51,0,0.0364477045746643
5001,51,1,0.053647833361355236
5001,500,0,0.007883286557668972
5001,500,1,0.08710315417980115
5001,501,0,0.007400019948769717
5001,501,1,0.08176349721858736
5001,1000,0,0.0025605023864026994
5001,1000,1,0.0631280557307846
5001,1001,0,0.00233515204882389
5001,1001,1,0.057572142662641566
5001,5000,0,0.005403574104972102
5001,5000,1,0.10882562905588716
5001,5001,0,0.01400547186072951
5001,5001,1,0.2346355886914524
5001,10000,0,0.0005974090113519716
5001,10000,1,0.08268111984927119
5001,10001,0,0.0004711696662373224
5001,10001,1,0.06808725104818858
10000,50,0,0.010917168894053414
10000,50,1,0.06791711928683351
10000,51,0,0.011510493290469362
10000,51,1,0.07160826707416144
10000,500,0,0.0024896085525224535
