utterance,meaning,valence,probability,domain
50,50,0,0.22510111466399588
50,50,1,0.007916877457000978
50,51,0,0.10492819991857369
50,51,1,0.0030362664891645506
50,500,0,0.19256468296677462
50,500,1,0.00344951131734863
50,501,0,0.18650495518110705
50,501,1,0.0033409602619075903
50,1000,0,0.12357054392673164
50,1000,1,0.0061543447126555986
50,1001,0,0.11074772806090516
50,1001,1,0.005515713316228327
50,5000,0,0.009752311351021921
50,5000,1,0.002443547967781705
50,5001,0,0.008726609155505426
50,5001,1,0.0021865470963789535
50,10000,0,0.0010988506766058765
50,10000,1,0.0009068513577470705
50,10001,0,0.0011255218095332048
50,10001,1,0.0009288623130321931
51,50,0,0.0988316580507239
51,50,1,0.0028598532295498265
51,51,0,0.2841156305748729
51,51,1,0.010471803350139136
51,500,0,0.17640706992012592
51,500,1,0.0031600715913975837
51,501,0,0.17085579848907304
51,501,1,0.0030606287790808716
51,1000,0,0.11320205370323345
51,1000,1,0.005637949292214277
51,1001,0,0.10145516772099929
51,1001,1,0.005052903832854677
51,5000,0,0.008934019696017672
51,5000,1,0.0022385160693252568
51,5001,0,0.007994381564383089
51,5001,1,0.002003079487743469
51,10000,0,0.001006648909619823
51,10000,1,0.0008307597655425264
51,10001,0,0.0010310821355814703
51,10001,1,0.0008509238375217134
500,50,0,0.006542935412157276
500,50,1,0.00011720700496680348
500,51,0,0.006363676907714604
500,51,1,0.00011399585414579508
500,500,0,0.3928099584554602
500,500,1,0.22539083199721419
500,501,0,0.1717051110500239
500,501,1,0.09149495920768083
500,1000,0,0.02485440217844385
500,1000,1,0.018381549245637244
500,1001,0,0.022275280872816577
500,1001,1,0.016474110678035045
500,5000,0,0.001961534365596224
500,5000,1,0.007298290784962361
500,5001,0,0.0017552294156253365
500,5001,1,0.006530690919432097
500,10000,0,0.0002210176938818947
500,10000,1,0.002708547159638706
500,10001,0,0.00022638220101495066
500,10001,1,0.002774288595552262
501,50,0,0.005202983764861549
501,50,1,0.00009320375421056742
501,51,0,0.005060436264454378
501,51,1,0.00009065022669794906
501,500,0,0.14097734403026024
501,500,1,0.07512133018275724
501,501,0,0.43533075377444314
501,501,1,0.25425978375320674
501,1000,0,0.019764378352184534
501,1000,1,0.014617124619685107
501,1001,0,0.017713444721408744
501,1001,1,0.013100317365059806
501,5000,0,0.0015598245765122399
501,5000,1,0.005803647151222265
501,5001,0,0.0013957695709692153
501,5001,1,0.005193246866536109
501,10000,0,0.00017575467287632733
501,10000,1,0.0021538538912942687
501,10001,0,0.00018002056299468467
501,10001,1,0.0022061318983645152
1000,50,0,0.0037853850588099275
1000,50,1,0.0001885284614095858
1000,51,0,0.003681675879116501
1000,51,1,0.00018336329808329595
1000,500,0,0.02240796577771955
1000,500,1,0.016572240341187514
1000,501,0,0.02170282000149759
1000,501,1,0.016050736274506778
1000,1000,0,0.23427128523460522
1000,1000,1,0.40094115421857035
1000,1001,0,0.0900031276076111
1000,1001,1,0.15673933803886456
1000,5000,0,0.0011348366462663908
1000,5000,1,0.011739362617434199
1000,5001,0,0.0010154798704487239
1000,5001,1,0.010504671724448623
1000,10000,0,0.0001278687658445495
1000,10000,1,0.00435672107487618
1000,10001,0,0.00013097237666601953
1000,10001,1,0.004462466732033366
1001,50,0,0.0031010031509870395
1001,50,1,0.00015444329805265923
1001,51,0,0.003016044160549035
1001,51,1,0.0001502119748183399
1001,500,0,0.018356698566820023
1001,500,1,0.013576048068698601
1001,501,0,0.017779040220311695
1001,501,1,0.013148829772830467
1001,1000,0,0.0822677989536292
1001,1000,1,0.14326835847442054
1001,1001,0,0.2506171223821343
1001,1001,1,0.4271436885147165
1001,5000,0,0.0009296628906317936
1001,5000,1,0.009616934579090824
1001,5001,0,0.0008318853245052438
1001,5001,1,0.008605470675112978
1001,10000,0,0.00010475062368461766
1001,10000,1,0.0035690439866136354
1001,10001,0,0.00010729311455074909
1001,10001,1,0.0036556712678421197
5000,50,0,0.002572538511496318
5000,50,1,0.0006445775801803425
5000,51,0,0.002502058004332033
5000,51,1,0.0006269179204493737
5000,500,0,0.015228399233339285
5000,500,1,0.05666038166026509
5000,501,0,0.014749183872849592
5000,501,1,0.05487736265697005
5000,1000,0,0.009772205097036638
5000,1000,1,0.10108896252467578
5000,1001,0,0.008758151240992348
5000,1001,1,0.09059904226269223
5000,5000,0,0.04242472573862683
5000,5000,1,0.39405304961531396
5000,5001,0,0.015275038371901814
5000,5001,1,0.15983875229316533
5000,10000,0,0.00008689930335806471
5000,10000,1,0.014895600945171665
5000,10001,0,0.00008900850975025085
5000,10001,1,0.015257144657433103
5001,50,0,0.002242759611139302
5001,50,1,0.0005619478801246498
5001,51,0,0.002181314142340963
5001,51,1,0.0005465520477924672
5001,500,0,0.013276240021368084
5001,500,1,0.0493969730565732
5001,501,0,0.012858456244471886
5001,501,1,0.04784252285549224
5001,1000,0,0.008519486416028631
5001,1000,1,0.08813016453170473
5001,1001,0,0.007635426169041948
5001,1001,1,0.07898496830528767
5001,5000,0,0.014882133090336225
5001,5000,1,0.15572737211553114
5001,5001,0,0.048919601264064076
5001,5001,1,0.4418533200843923
5001,10000,0,0.00007575950639286994
5001,10000,1,0.012986103816983513
5001,10001,0,0.00007759832936357077
5001,10001,1,0.01330130051157048
10000,50,0,0.00129300355628132
10000,50,1,0.0010670804100583607
10000,51,0,0.0012575788013147074
10000,51,1,0.0010378453303307345
10000,500,0,0.007654063982788164
10000,500,1,0.09379969945461464
10000,501,0,0.007413201829483644
10000,501,1,0.09084796066058834
10000,1000,0,0.004911683882170299
10000,1000,1,0.1673499899779713
10000,1001,0,0.004402002399748715
10000,1001,1,0.14998421623898206
10000,5000,0,0.00038763502170162904
10000,5000,1,0.06644537266137436
10000,5001,0,0.0003468653950451975
10000,5001,1,0.059456961179460095
10000,10000,0,0.007243630179168461
10000,10000,1,0.22615359475547284
10000,10001,0,0.0029304930272100577
10000,10001,1,0.10601712125623526
10001,50,0,0.0011678403195099615
10001,50,1,0.0009637866198987019
10001,51,0,0.0011358446943179046
10001,51,1,0.0009373815070247641
10001,500,0,0.006913147673713122
10001,500,1,0.08471985281777665
10001,501,0,0.006695601068596266
10001,501,1,0.08205384346337105
10001,1000,0,0.004436231011446394
10001,1000,1,0.15115044720212703
10001,1001,0,0.003975886890668105
10001,1001,1,0.13546568697594064
10001,5000,0,0.0003501118039452525
10001,5000,1,0.060013435277771685
10001,5001,0,0.00031328869267889065
10001,5001,1,0.05370150468929154
10001,10000,0,0.0025840993284238912
10001,10000,1,0.09348555662679446
10001,10001,0,0.009944778017647494
10001,10001,1,0.29999167531905624
