utterance,meaning,valence,probability
1000,501,0,0.004790896430572846
1000,501,1,0.041019741670672696
1000,1000,0,0.027864518508525993
1000,1000,1,0.2439325284080515
1000,1001,0,0.011124354458990208
1000,1001,1,0.10320965330854813
1000,5000,0,0.0002282423063578596
1000,5000,1,0.0102688751368721
1000,5001,0,0.00022620442862252187
1000,5001,1,0.010177188751721453
1000,10000,0,0.0000483268148665875
1000,10000,1,0.007881640461933417
1000,10001,0,0.00006987009378301797
1000,10001,1,0.011395142836530233
1001,50,0,0.10831304327244842
1001,50,1,0.11319707883740332
1001,51,0,0.09955527045137053
1001,51,1,0.1040444018327144
1001,500,0,0.004182879940530143
1001,500,1,0.03581389351375931
1001,501,0,0.0042221189643625225
1001,501,1,0.03614985874371953
1001,1000,0,0.010361220350110232
1001,1000,1,0.09612943961203309
1001,1001,0,0.03666634930515235
1001,1001,1,0.3158528538740149
1001,5000,0,0.00020114527293760227
1001,5000,1,0.0090497494751466
1001,5001,0,0.00019934933300065966
1001,5001,1,0.008968948140547082
1001,10000,0,0.00004258943279035949
1001,10000,1,0.006945928417959364
1001,10001,0,0.00006157508355232687
1001,10001,1,0.010042306146447258
5000,50,0,0.07624684508455958
5000,50,1,0.1904389853769748
5000,51,0,0.07008182074954167
5000,51,1,0.17504082722521003
5000,500,0,0.0029445336332271695
5000,500,1,0.060252098492366006
5000,501,0,0.0029721558999553786
5000,501,1,0.0608173151761593
5000,1000,0,0.000631968246882402
5000,1000,1,0.028432954088399045
5000,1001,0,0.0005979609869604786
5000,1001,1,0.02690292965314886
5000,5000,0,0.008506189391375102
5000,5000,1,0.1825871550649823
5000,5001,0,0.0034562955520805335
5000,5001,1,0.08143620035127955
5000,10000,0,0.00002998078334884918
5000,10000,1,0.011685598020752079
5000,10001,0,0.00004334571086580598
5000,10001,1,0.016894840511930704
5001,50,0,0.06909212951119882
5001,50,1,0.1725689112389489
5001,51,0,0.0635056077433492
5001,51,1,0.15861565801154298
5001,500,0,0.00266822973345832
