utterance,meaning,valence,probability,affect_prior
20,101,1,0.041132,0.21085
50,101,1,0.03323,0.21085
100,101,1,0.076444,0.21085
200,101,1,0.019174,0.21085
500,101,1,0.0077962,0.21085
1000,101,1,0.0072701,0.21085
2000,101,1,0.0057624,0.21085
10000,101,1,0.0075191,0.21085
21,101,1,0.041132,0.21085
51,101,1,0.03323,0.21085
101,101,1,0.49149,0.21085
201,101,1,0.019174,0.21085
501,101,1,0.0077859,0.21085
1001,101,1,0.0072612,0.21085
2001,101,1,0.0057624,0.21085
10001,101,1,0.0075191,0.21085
20,201,1,0.062126,0.21085
50,201,1,0.05019,0.21085
100,201,1,0.038638,0.21085
200,201,1,0.086538,0.21085
500,201,1,0.011775,0.21085
1000,201,1,0.010981,0.21085
2000,201,1,0.0087034,0.21085
10000,201,1,0.011357,0.21085
21,201,1,0.062126,0.21085
51,201,1,0.05019,0.21085
101,201,1,0.038638,0.21085
201,201,1,0.55638,0.21085
501,201,1,0.01176,0.21085
1001,201,1,0.010967,0.21085
2001,201,1,0.0087034,0.21085
10001,201,1,0.011357,0.21085
20,501,1,0.096952,0.35889
50,501,1,0.078326,0.35889
100,501,1,0.060298,0.35889
200,501,1,0.045194,0.35889
500,501,1,0.073632,0.35889
1000,501,1,0.017136,0.35889
2000,501,1,0.013582,0.35889
10000,501,1,0.017723,0.35889
21,501,1,0.096952,0.35889
51,501,1,0.078326,0.35889
101,501,1,0.060298,0.35889
201,501,1,0.045194,0.35889
501,501,1,0.52455,0.35889
1001,501,1,0.017115,0.35889
2001,501,1,0.013582,0.35889
10001,501,1,0.017723,0.35889
20,1001,1,0.01665,0.62509
50,1001,1,0.013451,0.62509
100,1001,1,0.010355,0.62509
200,1001,1,0.0077612,0.62509
500,1001,1,0.0031558,0.62509
1000,1001,1,0.028826,0.62509
2000,1001,1,0.0023325,0.62509
10000,1001,1,0.0030436,0.62509
21,1001,1,0.01665,0.62509
51,1001,1,0.013451,0.62509
101,1001,1,0.010355,0.62509
201,1001,1,0.0077612,0.62509
501,1001,1,0.0031516,0.62509
1001,1001,1,0.24003,0.62509
2001,1001,1,0.0023325,0.62509
10001,1001,1,0.0030436,0.62509
20,2001,1,0.0015227,0.77438
50,2001,1,0.0012302,0.77438
100,2001,1,0.00094703,0.77438
200,2001,1,0.00070981,0.77438
500,2001,1,0.00028861,0.77438
1000,2001,1,0.00026914,0.77438
