utterance,meaning,valence,probability
841,350,2,0.0018337
1091,350,2,0.011005
1331,350,2,0.035052
1571,350,2,0.037776
10001,350,2,0.075844
350,600,2,0.0012578
600,600,2,0.24179
840,600,2,0.015583
1090,600,2,0.083707
1330,600,2,0.16808
1570,600,2,0.1775
10000,600,2,0.22355
351,600,2,0.0004484
601,600,2,0.010121
841,600,2,0.0054046
1091,600,2,0.032436
1331,600,2,0.10331
1571,600,2,0.11134
10001,600,2,0.22354
350,840,2,0.00056154
600,840,2,0.0019964
840,840,2,0.24323
1090,840,2,0.037369
1330,840,2,0.075037
1570,840,2,0.079242
10000,840,2,0.099799
351,840,2,0.00020018
601,840,2,0.00059338
841,840,2,0.012626
1091,840,2,0.01448
1331,840,2,0.046121
1571,840,2,0.049706
10001,840,2,0.099794
350,1090,2,0.00035938
600,1090,2,0.0012777
840,1090,2,0.0044523
1090,1090,2,0.34122
1330,1090,2,0.048024
1570,1090,2,0.050715
10000,1090,2,0.063871
351,1090,2,0.00012811
601,1090,2,0.00037976
841,1090,2,0.0015442
1091,1090,2,0.024592
1331,1090,2,0.029518
1571,1090,2,0.031812
10001,1090,2,0.063868
350,1330,2,0.00010108
600,1330,2,0.00035935
840,1330,2,0.0012522
1090,1330,2,0.0067264
1330,1330,2,0.15509
1570,1330,2,0.014264
10000,1330,2,0.017964
351,1330,2,3.6032e-05
601,1330,2,0.00010681
841,1330,2,0.0004343
1091,1330,2,0.0026065
1331,1330,2,0.019148
1571,1330,2,0.008947
10001,1330,2,0.017963
350,1570,2,0.00010669
600,1570,2,0.00037932
840,1570,2,0.0013218
1090,1570,2,0.0071001
1330,1570,2,0.014257
1570,1570,2,0.15671
10000,1570,2,0.018962
351,1570,2,3.8034e-05
601,1570,2,0.00011274
841,1570,2,0.00045843
1091,1570,2,0.0027513
1331,1570,2,0.008763
1571,1570,2,0.020518
10001,1570,2,0.018961
350,10000,2,7.0754e-09
600,10000,2,2.5155e-08
840,10000,2,8.7654e-08
1090,10000,2,4.7085e-07
1330,10000,2,9.4547e-07
1570,10000,2,9.9845e-07
10000,10000,2,1.1935e-05
351,10000,2,2.5222e-09
601,10000,2,7.4765e-09
841,10000,2,3.0401e-08
1091,10000,2,1.8245e-07
1331,10000,2,5.8113e-07
1571,10000,2,6.2629e-07
10001,10000,2,2.5881e-06
350,351,2,0.029077
600,351,2,0.0015173
840,351,2,0.0052871
1090,351,2,0.0284
1330,351,2,0.057028
1570,351,2,0.060224
10000,351,2,0.075847
351,351,2,0.16734
601,351,2,0.00045097
841,351,2,0.0018337
1091,351,2,0.011005
1331,351,2,0.035052
1571,351,2,0.037776
10001,351,2,0.075844
350,601,2,0.0012578
600,601,2,0.079524
840,601,2,0.015583
1090,601,2,0.083707
1330,601,2,0.16808
1570,601,2,0.1775
10000,601,2,0.22355
351,601,2,0.0004484
601,601,2,0.36649
