utterance,meaning,valence,probability,affect_prior
10000,51,2,0.25783,0.48693
51,51,2,0.41869,0.48693
501,51,2,0.18221,0.48693
1001,51,2,0.19868,0.48693
5001,51,2,0.25305,0.48693
10001,51,2,0.25708,0.48693
50,501,2,0.00073399,0.63915
500,501,2,0.029196,0.63915
1000,501,2,0.010362,0.63915
5000,501,2,0.012525,0.63915
10000,501,2,0.012677,0.63915
51,501,2,0.00058419,0.63915
501,501,2,0.18602,0.63915
1001,501,2,0.0097685,0.63915
5001,501,2,0.012442,0.63915
10001,501,2,0.01264,0.63915
50,1001,2,0.00053104,0.63915
500,1001,2,0.0069894,0.63915
1000,1001,2,0.022658,0.63915
5000,1001,2,0.0090622,0.63915
10000,1001,2,0.0091718,0.63915
51,1001,2,0.00042266,0.63915
501,1001,2,0.0064817,0.63915
1001,1001,2,0.14675,0.63915
5001,1001,2,0.0090017,0.63915
10001,1001,2,0.0091451,0.63915
50,5001,2,4.8544e-05,0.63915
500,5001,2,0.00063893,0.63915
1000,5001,2,0.00068534,0.63915
5000,5001,2,0.0025036,0.63915
10000,5001,2,0.00083843,0.63915
51,5001,2,3.8636e-05,0.63915
501,5001,2,0.00059251,0.63915
1001,5001,2,0.00064606,0.63915
5001,5001,2,0.017086,0.63915
10001,5001,2,0.00083598,0.63915
50,10001,2,2.0909e-05,0.63915
500,10001,2,0.0002752,0.63915
1000,10001,2,0.00029519,0.63915
5000,10001,2,0.00035681,0.63915
10000,10001,2,0.0010914,0.63915
51,10001,2,1.6641e-05,0.63915
501,10001,2,0.0002552,0.63915
1001,10001,2,0.00027827,0.63915
5001,10001,2,0.00035443,0.63915
10001,10001,2,0.0074764,0.63915
