utterance,meaning,valence,probability
501,501,0,0.4415256430577889
501,501,1,0.25836076646902717
501,1000,0,0.01910882001953448
501,1000,1,0.014132293896802305
501,1001,0,0.01712591314919655
501,1001,1,0.0126657971359894
501,5000,0,0.0015080872549337976
501,5000,1,0.005611147838471349
501,5001,0,0.0013494737373030323
501,5001,1,0.005020993725243135
501,10000,0,0.00016992512244710643
501,10000,1,0.0020824134017130382
501,10001,0,0.0001740495186230071
501,10001,1,0.002132957416317722
1000,50,0,0.0038346744775277675
1000,50,1,0.00019098328651463573
1000,51,0,0.0037296149028009764
1000,51,1,0.00018575086770601572
1000,500,0,0.022699739425756375
1000,500,1,0.01678802713185188
1000,501,0,0.021985411961309483
1000,501,1,0.01625973257175864
1000,1000,0,0.23247922465311105
1000,1000,1,0.39798332369638206
1000,1001,0,0.09117505642691104
1000,1001,1,0.15878023764144925
1000,5000,0,0.0011496133302140337
1000,5000,1,0.011892220609564911
1000,5001,0,0.001028702412345113
1000,5001,1,0.010641452832598977
1000,10000,0,0.00012953374233775424
1000,10000,1,0.004413449847764591
1000,10001,0,0.00013267776521002972
1000,10001,1,0.004520572416885088
1001,50,0,0.002999112925342435
1001,50,1,0.0001493687264635029
1001,51,0,0.0029169454479357907
1001,51,1,0.0001452764325877906
1001,500,0,0.017753549176769245
1001,500,1,0.013129977383268477
1001,501,0,0.01719487105582197
1001,501,1,0.012716796276801976
1001,1000,0,0.07956471089130243
1001,1000,1,0.13856096391145623
1001,1001,0,0.25460213599406134
1001,1001,1,0.4337465466625474
1001,5000,0,0.0008991167876167933
1001,5000,1,0.009300949207079473
1001,5001,0,0.0008045519167990012
1001,5001,1,0.008322719156919187
1001,10000,0,0.00010130881335293782
1001,10000,1,0.0034517752579392253
1001,10001,0,0.00010376776513334904
1001,10001,1,0.0035355562108018257
5000,50,0,0.002594852536283605
5000,50,1,0.0006501686024477238
5000,51,0,0.0025237606859744633
5000,51,1,0.0006323557640244991
5000,500,0,0.015360489336731285
5000,500,1,0.05715184997266313
5000,501,0,0.014877117294666316
5000,501,1,0.0553533651833136
5000,1000,0,0.009856968542088
5000,1000,1,0.10196580133793984
5000,1001,0,0.00883411885158748
5000,1001,1,0.09138489221818148
5000,5000,0,0.04187934986879795
