utterance,meaning,valence,probability,affect_prior
1000,2001,1,0.0014783,0.77438
2000,2001,1,0.021285,0.77438
2500,2001,1,0.0011843,0.77438
10000,2001,1,0.0015249,0.77438
301,2001,1,0.0012027,0.77438
501,2001,1,0.00073976,0.77438
801,2001,1,0.00049998,0.77438
1001,2001,1,0.00049712,0.77438
2001,2001,1,0.15629,0.77438
2501,2001,1,0.00070654,0.77438
10001,2001,1,0.0015248,0.77438
300,2501,1,0.0016554,0.77438
500,2501,1,0.0011232,0.77438
800,2501,1,0.00076622,0.77438
1000,2501,1,0.00070837,0.77438
2000,2501,1,0.00045665,0.77438
2500,2501,1,0.012675,0.77438
10000,2501,1,0.00073069,0.77438
301,2501,1,0.00057628,0.77438
501,2501,1,0.00035447,0.77438
801,2501,1,0.00023958,0.77438
1001,2501,1,0.00023821,0.77438
2001,2501,1,0.00021383,0.77438
2501,2501,1,0.11858,0.77438
10001,2501,1,0.00073067,0.77438
300,10001,1,7.309e-08,0.77438
500,10001,1,4.9592e-08,0.77438
800,10001,1,3.383e-08,0.77438
1000,10001,1,3.1276e-08,0.77438
2000,10001,1,2.0162e-08,0.77438
2500,10001,1,2.5056e-08,0.77438
10000,10001,1,7.2056e-07,0.77438
301,10001,1,2.5444e-08,0.77438
501,10001,1,1.5651e-08,0.77438
801,10001,1,1.0578e-08,0.77438
1001,10001,1,1.0517e-08,0.77438
2001,10001,1,9.4408e-09,0.77438
2501,10001,1,1.4948e-08,0.77438
10001,10001,1,1.1299e-05,0.77438
300,300,2,0.099815,0.21085
500,300,2,0.0022009,0.21085
800,300,2,0.0067272,0.21085
1000,300,2,0.012345,0.21085
2000,300,2,0.033807,0.21085
2500,300,2,0.042014,0.21085
10000,300,2,0.054095,0.21085
301,300,2,0.004557,0.21085
501,300,2,0.00069728,0.21085
801,300,2,0.0021085,0.21085
1001,300,2,0.0041594,0.21085
2001,300,2,0.01583,0.21085
2501,300,2,0.025064,0.21085
10001,300,2,0.054093,0.21085
300,500,2,0.0014211,0.35817
500,500,2,0.19874,0.35817
800,500,2,0.012872,0.35817
1000,500,2,0.023622,0.35817
2000,500,2,0.064688,0.35817
2500,500,2,0.080392,0.35817
10000,500,2,0.10351,0.35817
301,500,2,0.00049471,0.35817
501,500,2,0.0089965,0.35817
801,500,2,0.0040345,0.35817
1001,500,2,0.0079588,0.35817
2001,500,2,0.03029,0.35817
2501,500,2,0.047959,0.35817
10001,500,2,0.10351,0.35817
300,800,2,0.0016289,0.5416
500,800,2,0.004827,0.5416
800,800,2,0.31294,0.5416
1000,800,2,0.027076,0.5416
2000,800,2,0.074146,0.5416
2500,800,2,0.092146,0.5416
10000,800,2,0.11864,0.5416
301,800,2,0.00056704,0.5416
501,800,2,0.0015293,0.5416
