utterance,meaning,valence,probability,affect_prior
10001,51,1,0.058596,0.48693
20,101,1,0.0013983,0.63915
50,101,1,0.0011081,0.63915
100,101,1,0.014997,0.63915
200,101,1,0.0024821,0.63915
500,101,1,0.0024821,0.63915
1000,101,1,0.0024821,0.63915
2000,101,1,0.0024821,0.63915
10000,101,1,0.0038325,0.63915
21,101,1,0.0013786,0.63915
51,101,1,0.0010913,0.63915
101,101,1,0.11712,0.63915
201,101,1,0.0024821,0.63915
501,101,1,0.0024821,0.63915
1001,101,1,0.0024821,0.63915
2001,101,1,0.0024821,0.63915
10001,101,1,0.0038325,0.63915
20,201,1,0.0013983,0.63915
50,201,1,0.0011081,0.63915
100,201,1,0.0024821,0.63915
200,201,1,0.014997,0.63915
500,201,1,0.0024821,0.63915
1000,201,1,0.0024821,0.63915
2000,201,1,0.0024821,0.63915
10000,201,1,0.0038325,0.63915
21,201,1,0.0013786,0.63915
51,201,1,0.0010913,0.63915
101,201,1,0.0024821,0.63915
201,201,1,0.11712,0.63915
501,201,1,0.0024821,0.63915
1001,201,1,0.0024821,0.63915
2001,201,1,0.0024821,0.63915
10001,201,1,0.0038325,0.63915
20,501,1,0.0013983,0.63915
50,501,1,0.0011081,0.63915
100,501,1,0.0024821,0.63915
200,501,1,0.0024821,0.63915
500,501,1,0.014997,0.63915
1000,501,1,0.0024821,0.63915
2000,501,1,0.0024821,0.63915
10000,501,1,0.0038325,0.63915
21,501,1,0.0013786,0.63915
51,501,1,0.0010913,0.63915
101,501,1,0.0024821,0.63915
201,501,1,0.0024821,0.63915
501,501,1,0.11712,0.63915
1001,501,1,0.0024821,0.63915
2001,501,1,0.0024821,0.63915
10001,501,1,0.0038325,0.63915
20,1001,1,0.0013983,0.63915
50,1001,1,0.0011081,0.63915
100,1001,1,0.0024821,0.63915
200,1001,1,0.0024821,0.63915
500,1001,1,0.0024821,0.63915
1000,1001,1,0.014997,0.63915
2000,1001,1,0.0024821,0.63915
10000,1001,1,0.0038325,0.63915
21,1001,1,0.0013786,0.63915
51,1001,1,0.0010913,0.63915
101,1001,1,0.0024821,0.63915
201,1001,1,0.0024821,0.63915
501,1001,1,0.0024821,0.63915
1001,1001,1,0.11712,0.63915
2001,1001,1,0.0024821,0.63915
10001,1001,1,0.0038325,0.63915
20,2001,1,0.0013983,0.63915
50,2001,1,0.0011081,0.63915
100,2001,1,0.0024821,0.63915
