utterance,meaning,valence,probability,domain
50,50,0,0.49219742567963753
50,50,1,0.19033536991580852
50,51,0,0.22987773265010975
50,51,1,0.07152330366815994
50,500,0,0.0036481161326660985
50,500,1,0.0017340117991036098
50,501,0,0.003682338610458466
50,501,1,0.001750278326299703
50,1000,0,0.0007829740950377994
50,1000,1,0.0008182798459526175
50,1001,0,0.0007408409598788139
50,1001,1,0.0007742468497578574
50,5000,0,0.0001754296861602461
50,5000,1,0.0004381643778218944
50,5001,0,0.00017386334967667256
50,5001,1,0.0004342521958770559
50,10000,0,0.000037144550896174404
50,10000,1,0.0003363030559032436
50,10001,0,0.00005370296515109549
50,10001,1,0.000486221285643243
51,50,0,0.2029894678379971
51,50,1,0.06315738885294042
51,51,0,0.5116687395966355
51,51,1,0.20914455945119775
51,500,0,0.0029609341792866764
51,500,1,0.0014073825000466837
51,501,0,0.002988710297291241
51,501,1,0.001420584962523668
51,1000,0,0.0006354882013581059
51,1000,1,0.000664143540389945
51,1001,0,0.000601291526845563
51,1001,1,0.0006284048745393653
51,5000,0,0.00014238465414032598
51,5000,1,0.00035562899733967203
51,5001,0,0.00014111336258550172
51,5001,1,0.00035245373843485376
51,10000,0,0.000030147771157262804
51,10000,1,0.00027295491059237315
51,10001,0,0.00004358713902254857
51,10001,1,0.00039463360567572065
500,50,0,0.14092097182760666
500,50,1,0.06698214064573538
500,51,0,0.12952664830290123
500,51,1,0.06156622439851776
500,500,0,0.08064825095394454
500,500,1,0.30755386912844
500,501,0,0.035197739009246234
500,501,1,0.1344967147756186
500,1000,0,0.001168016583716871
500,1000,1,0.010000579061860233
500,1001,0,0.0011051636733823325
500,1001,1,0.009462431309652497
500,5000,0,0.0002617005901089506
500,5000,1,0.005355010909986884
500,5001,0,0.0002593639776972639
500,5001,1,0.0053071983125762895
500,10000,0,0.00005541109433429289
500,10000,1,0.00411011625905343
500,10001,0,0.00008011242554355613
500,10001,1,0.00594233676007724
501,50,0,0.11944641162686295
501,50,1,0.0567749160359649
501,51,0,0.10978843779734258
501,51,1,0.05218431640404383
501,500,0,0.029556784003825595
501,500,1,0.11294163942754437
501,501,0,0.10033230267243864
501,501,1,0.38243677571202916
501,1000,0,0.0009900257416356857
501,1000,1,0.008476618260845213
501,1001,0,0.000936750813834661
501,1001,1,0.008020477367884936
501,5000,0,0.0002218207553052299
501,5000,1,0.004538975491902833
501,5001,0,0.00021984021284714747
501,5001,1,0.0044984489250108435
501,10000,0,0.000046967149720239806
501,10000,1,0.003483786920755413
501,10001,0,0.00006790431284853938
501,10001,1,0.005036800367357225
1000,50,0,0.12222094544384997
1000,50,1,0.1277321140556364
1000,51,0,0.11233863356491794
1000,51,1,0.1174041904459061
1000,500,0,0.004719981320474561
1000,500,1,0.04041256521863849
1000,501,0,0.004764258818790469
1000,501,1,0.04079166995802528
1000,1000,0,0.028302847531304708
1000,1000,1,0.24754304240330086
1000,1001,0,0.011062502519650172
1000,1001,1,0.10263580273238389
1000,5000,0,0.0002269732682901032
1000,5000,1,0.01021177970320917
1000,5001,0,0.00022494672125179883
1000,5001,1,0.010120603098716227
1000,10000,0,0.00004805811547979207
1000,10000,1,0.007837818166487088
1000,10001,0,0.00006948161274186787
1000,10001,1,0.01133178530094519
1001,50,0,0.11016199471780087
1001,50,1,0.11512940292509104
1001,51,0,0.10125472285001208
1001,51,1,0.10582048568501232
1001,500,0,0.004254283546948311
1001,500,1,0.03642525248009733
1001,501,0,0.004294192398233003
1001,501,1,0.036766952784788656
1001,1000,0,0.01053809095371578
1001,1000,1,0.09777041156648666
1001,1001,0,0.035470843983140106
1001,1001,1,0.30599557627210366
1001,5000,0,0.00020457891150861264
1001,5000,1,0.00920423269218689
1001,5001,0,0.00020275231408442855
1001,5001,1,0.009122052043149514
1001,10000,0,0.00004331645320207853
1001,10000,1,0.007064498481173245
1001,10001,0,0.00006262619740059536
1001,10001,1,0.010213732743864917
5000,50,0,0.07595025637615356
5000,50,1,0.18969820649438007
5000,51,0,0.06980921305441937
5000,51,1,0.17435994485155282
5000,500,0,0.0029330798422385895
5000,500,1,0.060017726931801296
5000,501,0,0.0029605946625222554
5000,501,1,0.06058074500808464
5000,1000,0,0.0006295099858764725
5000,1000,1,0.02832235419249657
5000,1001,0,0.0005956350090580073
5000,1001,1,0.02679828132115143
5000,5000,0,0.008658258408555065
5000,5000,1,0.185581610732498
5000,5001,0,0.0034428510845419162
5000,5001,1,0.08111942583486656
5000,10000,0,0.000029864162630961443
5000,10000,1,0.011640142809850137
5000,10001,0,0.00004317710259898036
5000,10001,1,0.016829122134723068
5001,50,0,0.06997558786399029
5001,50,1,0.1747754931918394
5001,51,0,0.06431763307831694
5001,51,1,0.16064382430117932
5001,500,0,0.002702347510140948
5001,500,1,0.05529639957386452
5001,501,0,0.0027276978620184474
5001,501,1,0.0558151275248388
5001,1000,0,0.0005799892380849036
5001,1000,1,0.02609436068914116
5001,1001,0,0.0005487790548695722
5001,1001,1,0.024690179844882483
5001,5000,0,0.0032005940510901037
5001,5000,1,0.07541143818872538
5001,5001,0,0.011693055104781708
5001,5001,1,0.24523048286168697
5001,10000,0,0.00002751488192241932
5001,10000,1,0.010724464600962193
5001,10001,0,0.00003978055217699173
5001,10001,1,0.01550525002548751
10000,50,0,0.02490802966547885
10000,50,1,0.22551481417673833
10000,51,0,0.022894062938662484
10000,51,1,0.2072805604739818
10000,500,0,0.0009619090600546677
10000,500,1,0.07134957565735536
10000,501,0,0.0009709325972033978
10000,501,1,0.07201889625451623
10000,1000,0,0.0002064489858371225
10000,1000,1,0.03366985150151033
10000,1001,0,0.00019533962337055103
10000,1001,1,0.03185802092743803
10000,5000,0,0.00004625603966087678
10000,5000,1,0.018029198210717193
10000,5001,0,0.0000458430393067618
10000,5001,1,0.017868223226692927
10000,10000,0,0.0020797814881084024
10000,10000,1,0.16397287337339947
10000,10001,0,0.0011852372662467308
10000,10001,1,0.10494414549372032
10001,50,0,0.021688244087055015
10001,50,1,0.19636319696096405
10001,51,0,0.01993461674113381
10001,51,1,0.18048603002476257
10001,500,0,0.0008375659883258067
10001,500,1,0.06212643204408893
10001,501,0,0.0008454230801487495
10001,501,1,0.06270923159422113
10001,1000,0,0.00017976195052337173
10001,1000,1,0.02931745174335189
10001,1001,0,0.00017008866170597063
10001,1001,1,0.027739831021736508
10001,5000,0,0.00004027666146776715
10001,5000,1,0.015698618346752024
10001,5001,0,0.00003991704841894782
10001,5001,1,0.015558452111513172
10001,10000,0,0.0007138174531678401
10001,10000,1,0.06320334737568789
10001,10001,0,0.0038871730345969016
10001,10001,1,0.2984605240703776
