"","price","prob"
"1",3.99,0.0946428571428571
"2",19.57,0.159375
"3",35.15,0.280357142857143
"4",50.73,0.4078125
"5",66.31,0.525
"6",81.89,0.5078125
"7",97.47,0.592857142857143
"8",113.05,0.5734375
"9",128.63,0.7
"10",144.21,0.653125
"11",159.78,0.689285714285714
"12",175.36,0.6359375
"13",190.94,0.751785714285714
"14",206.52,0.7109375
"15",222.1,0.794642857142857
"16",237.68,0.7140625
"17",253.26,0.783928571428571
"18",268.84,0.7578125
"19",284.42,0.783928571428571
"20",300,0.790625
