"","price","prob"
"1",4.99,0.0785714285714286
"2",46.83,0.259375
"3",88.68,0.530357142857143
"4",130.52,0.4828125
"5",172.36,0.6125
"6",214.2,0.5734375
"7",256.05,0.7
"8",297.89,0.6109375
"9",339.73,0.721428571428571
"10",381.57,0.6421875
"11",423.42,0.741071428571429
"12",465.26,0.6921875
"13",507.1,0.805357142857143
"14",548.94,0.7171875
"15",590.79,0.782142857142857
"16",632.63,0.765625
"17",674.47,0.8375
"18",716.31,0.753125
"19",758.16,0.832142857142857
"20",800,0.7625
